Step,Time (s),AL (mol/cm3),Err,O2 (mol/cm3),Err,ALO (mol/cm3),Err,O (mol/cm3),Err,ALO2 (mol/cm3),Err,AL2O2 (mol/cm3),Err,AL2O3(S) (mol/cm3),Err,AL2O (mol/cm3),Err,AL(L) (mol/cm3),Err,AL2O3(L) (mol/cm3),Err,T (K),Err,Density (mol/cm3),Err,Pressure (Pa),Err
183,0.000183,3.45870764307471e-08,0,1.21529818031085e-05,0,1.06494487164892e-07,0,3.97554031947174e-06,0,2.0510125341215e-11,0,5.98869333048368e-16,0,0,0,1.53739216516113e-11,0,8.01279578147565e-06,0,1.20801981377618e-05,0,3291.64280503523,0,3.63626334900593e-05,0,995182.441682019,0
184,0.000184,3.44014429591247e-08,0,1.21523763269603e-05,0,1.0587693436657e-07,0,3.97611441298684e-06,0,2.03791078430845e-11,0,5.91105614817182e-16,0,0,0,1.51901343121767e-11,0,8.01278175297517e-06,0,1.20805787071009e-05,0,3291.68520366619,0,3.63621651471822e-05,0,995182.442418347,0
185,0.000185,3.42179294564683e-08,0,1.21517780432813e-05,0,1.05266965940441e-07,0,3.97668167000624e-06,0,2.02498407312649e-11,0,5.8349674312719e-16,0,0,0,1.50097552392813e-11,0,8.01276788667397e-06,0,1.20809546659478e-05,0,3291.72709281079,0,3.63617024214857e-05,0,995182.442528777,0
186,0.000186,3.40363854558643e-08,0,1.21511864469678e-05,0,1.04664063372762e-07,0,3.97724258164926e-06,0,2.01222090025087e-11,0,5.7603402941188e-16,0,0,0,1.48325908861949e-11,0,8.01275417295994e-06,0,1.20813263344682e-05,0,3291.76850877302,0,3.63612449402497e-05,0,995182.442799565,0
187,0.000187,3.3857004960629e-08,0,1.215060216075e-05,0,1.04068852149505e-07,0,3.97779656111106e-06,0,1.99963399057765e-11,0,5.687228994257e-16,0,0,0,1.46587826216571e-11,0,8.01274062738551e-06,0,1.20816933262966e-05,0,3291.80940836207,0,3.63607931883445e-05,0,995182.443454774,0
188,0.000188,3.36796295215835e-08,0,1.21500246603712e-05,0,1.0348078786514e-07,0,3.97834409940842e-06,0,1.98721131755638e-11,0,5.61554302471894e-16,0,0,0,1.44881278358816e-11,0,8.01272723650645e-06,0,1.20820559727357e-05,0,3291.84982804573,0,3.63603467472111e-05,0,995182.444074951,0
189,0.000189,3.35041296289756e-08,0,1.21494535176448e-05,0,1.02899425796161e-07,0,3.97888559753008e-06,0,1.97494305563078e-11,0,5.54520829386299e-16,0,0,0,1.43204609092813e-11,0,8.01271398938082e-06,0,1.20824145445244e-05,0,3291.88979763627,0,3.63599052749512e-05,0,995182.444325574,0
190,0.00019,3.33306864023891e-08,0,1.21488893099026e-05,0,1.02325347585006e-07,0,3.97942051907109e-06,0,1.96284097876967e-11,0,5.47627362022525e-16,0,0,0,1.41559099391225e-11,0,8.01270090180926e-06,0,1.20827686840552e-05,0,3291.92927758204,0,3.63594692336929e-05,0,995182.444908453,0
191,0.000191,3.31592533804256e-08,0,1.21483318806267e-05,0,1.01758383930413e-07,0,3.97994900525008e-06,0,1.95090108832878e-11,0,5.40869885765574e-16,0,0,0,1.39943895237521e-11,0,8.01268796886516e-06,0,1.20831184918441e-05,0,3291.96827852269,0,3.63590384878381e-05,0,995182.445339238,0
192,0.000192,3.29895680500761e-08,0,1.21477803639825e-05,0,1.0119764896516e-07,0,3.98047188174979e-06,0,1.93910424431374e-11,0,5.34235737750594e-16,0,0,0,1.38356083239063e-11,0,8.01267517098418e-06,0,1.20834645128002e-05,0,3292.00686148497,0,3.63586123737169e-05,0,995182.445911274,0
193,0.000193,3.28217495519969e-08,0,1.21472351429999e-05,0,1.00643523449325e-07,0,3.98098878171968e-06,0,1.92745809545476e-11,0,5.27727767817216e-16,0,0,0,1.36796434291666e-11,0,8.01266251669833e-06,0,1.20838065097962e-05,0,3292.04499958833,0,3.63581911789675e-05,0,995182.446380608,0
194,0.000194,3.26557400330556e-08,0,1.21466960197311e-05,0,1.00095799707767e-07,0,3.98149989593491e-06,0,1.91595782442339e-11,0,5.21341561183261e-16,0,0,0,1.35263995496623e-11,0,8.01265000193067e-06,0,1.20841446095331e-05,0,3292.08270698691,0,3.63577747533697e-05,0,995182.446923521,0
195,0.000195,3.24916368235175e-08,0,1.21461633074874e-05,0,9.95547858608812e-08,0,3.98200491938681e-06,0,1.90460953848396e-11,0,5.15079038883449e-16,0,0,0,1.33759315264203e-11,0,8.01263763278928e-06,0,1.20844786184625e-05,0,3292.11996141983,0,3.63573633233524e-05,0,995182.447017541,0
196,0.000196,3.2329125638077e-08,0,1.21456359751012e-05,0,9.90194314444889e-08,0,3.98250483478539e-06,0,1.89339080853913e-11,0,5.08926354337587e-16,0,0,0,1.32279157556272e-11,0,8.01262538583285e-06,0,1.20848091838483e-05,0,3292.15683544498,0,3.63569560989831e-05,0,995182.446982943,0
197,0.000197,3.21683662871161e-08,0,1.21451145303717e-05,0,9.84902474729209e-08,0,3.98299917111141e-06,0,1.88231192741702e-11,0,5.02887631810478e-16,0,0,0,1.30824608462345e-11,0,8.01261327505018e-06,0,1.20851359913309e-05,0,3292.19329431597,0,3.63565534877073e-05,0,995182.447477068,0
198,0.000198,3.20093167164665e-08,0,1.21445988350729e-05,0,9.79670850825294e-08,0,3.98348805011678e-06,0,1.87136948498949e-11,0,4.96959800954361e-16,0,0,0,1.29395000808878e-11,0,8.01260129558668e-06,0,1.20854591290913e-05,0,3292.22934724205,0,3.63561553653586e-05,0,995182.447893248,0
199,0.000199,3.18519884265273e-08,0,1.21440889178846e-05,0,9.74499672238135e-08,0,3.98397144772703e-06,0,1.86056355720151e-11,0,4.91141389673653e-16,0,0,0,1.27990069822976e-11,0,8.01258944875424e-06,0,1.20857785819197e-05,0,3292.26499253097,0,3.63557617570696e-05,0,995182.448415991,0
200,0.0002,3.16963528643563e-08,0,1.21435846831557e-05,0,9.69387880005148e-08,0,3.98444944642397e-06,0,1.84989159989395e-11,0,4.85429698461545e-16,0,0,0,1.26609241420094e-11,0,8.01257773087248e-06,0,1.20860944115294e-05,0,3292.30023646544,0,3.6355372573172e-05,0,995182.448497866,0
201,0.000201,3.15422308479653e-08,0,1.21430855389368e-05,0,9.64329466659609e-08,0,3.98492261907219e-06,0,1.83934073701944e-11,0,4.79816658289405e-16,0,0,0,1.25250638787471e-11,0,8.01256613011802e-06,0,1.20864069902081e-05,0,3292.33512127698,0,3.63549873748002e-05,0,995182.448898559,0
202,0.000202,3.13898007594823e-08,0,1.21425920615284e-05,0,9.59330168940817e-08,0,3.9853904099146e-06,0,1.82892261182825e-11,0,4.74307157260694e-16,0,0,0,1.23915520298122e-11,0,8.01255465850294e-06,0,1.20867159599587e-05,0,3292.36960618864,0,3.63546065888106e-05,0,995182.448984277,0
203,0.000203,3.12387792466004e-08,0,1.21421033227086e-05,0,9.54380572039371e-08,0,3.98585370759317e-06,0,1.81861727357234e-11,0,4.68889468355786e-16,0,0,0,1.22601116243481e-11,0,8.01254329567191e-06,0,1.20870219027076e-05,0,3292.40375672994,0,3.6354229511885e-05,0,995182.449316917,0
204,0.000204,3.10894837645871e-08,0,1.21416203476769e-05,0,9.49490988107437e-08,0,3.986311538643e-06,0,1.80844593817381e-11,0,4.63573744752782e-16,0,0,0,1.21309950313052e-11,0,8.01253206572465e-06,0,1.20873241803063e-05,0,3292.43750125302,0,3.63538569308441e-05,0,995182.449785401,0
205,0.000205,3.09415574634875e-08,0,1.21411419744555e-05,0,9.44649597337499e-08,0,3.98676500145368e-06,0,1.79838365992266e-11,0,4.58345599273913e-16,0,0,0,1.20038605425449e-11,0,8.01252094058085e-06,0,1.2087623520055e-05,0,3292.47092085041,0,3.63534879418978e-05,0,995182.450166921,0
206,0.000206,3.07952601567093e-08,0,1.21406690398288e-05,0,9.39864813670125e-08,0,3.98721330428859e-06,0,1.78844767856498e-11,0,4.53213051455354e-16,0,0,0,1.18789088202052e-11,0,8.0125099404599e-06,0,1.20879194017243e-05,0,3292.50395726425,0,3.63531231916641e-05,0,995182.450560066,0
207,0.000207,3.06503029311556e-08,0,1.2140200602408e-05,0,9.35127072322515e-08,0,3.98765733926918e-06,0,1.7786178211131e-11,0,4.48164521479428e-16,0,0,0,1.17558647573386e-11,0,8.01249904301007e-06,0,1.20882124144911e-05,0,3292.5366763145,0,3.63527619518329e-05,0,995182.450928158,0
208,0.000208,3.05069103356756e-08,0,1.21397373848265e-05,0,9.30443625121995e-08,0,3.98809642152737e-06,0,1.76890889172638e-11,0,4.43206695220783e-16,0,0,0,1.16348967225859e-11,0,8.01248826549935e-06,0,1.20885021094329e-05,0,3292.56902764356,0,3.63524047785628e-05,0,995182.451281668,0
209,0.000209,3.03648409683724e-08,0,1.21392785999696e-05,0,9.25806476301501e-08,0,3.98853129791793e-06,0,1.75930401678198e-11,0,4.38329855849121e-16,0,0,0,1.15157740731096e-11,0,8.01247758941269e-06,0,1.20887889792773e-05,0,3292.60106634386,0,3.63520510644286e-05,0,995182.451649718,0
210,0.00021,3.02242111820438e-08,0,1.21388246215425e-05,0,9.2121934568382e-08,0,3.98896161134743e-06,0,1.74981068415926e-11,0,4.33536964963781e-16,0,0,0,1.13985740521512e-11,0,8.01246702319044e-06,0,1.20890727925412e-05,0,3292.6327662354,0,3.63517010914865e-05,0,995182.45184677,0
211,0.000211,3.00850037977798e-08,0,1.21383753859556e-05,0,9.16681563042768e-08,0,3.98938742859588e-06,0,1.74042721285098e-11,0,4.28826130502922e-16,0,0,0,1.12832565548518e-11,0,8.01245656653462e-06,0,1.20893535909222e-05,0,3292.6641322449,0,3.63513548200679e-05,0,995182.452281794,0
212,0.000212,2.99471491090089e-08,0,1.21379306651094e-05,0,9.12190771222108e-08,0,3.98980896211211e-06,0,1.73114849629279e-11,0,4.24193898452266e-16,0,0,0,1.11697421349754e-11,0,8.01244621341663e-06,0,1.20896315180943e-05,0,3292.69518014703,0,3.63510120666149e-05,0,995182.452703041,0
213,0.000213,2.98106315971789e-08,0,1.21374904044734e-05,0,9.07746377573177e-08,0,3.99022626371182e-06,0,1.72197307338886e-11,0,4.19638661798628e-16,0,0,0,1.1057996511007e-11,0,8.01243596262109e-06,0,1.20899066096478e-05,0,3292.72591383695,0,3.63506727879555e-05,0,995182.453111274,0
214,0.000214,2.96754219580289e-08,0,1.21370545050676e-05,0,9.03347342400196e-08,0,3.99063942733507e-06,0,1.71289856539232e-11,0,4.15158380180722e-16,0,0,0,1.0947974608636e-11,0,8.01242581187279e-06,0,1.20901789288264e-05,0,3292.75634030828,0,3.63503369066753e-05,0,995182.453506118,0
215,0.000215,2.95414932365753e-08,0,1.21366228757111e-05,0,8.98992704567948e-08,0,3.99104853920664e-06,0,1.70392276208316e-11,0,4.10751119792078e-16,0,0,0,1.0839633804086e-11,0,8.01241575901793e-06,0,1.2090448533952e-05,0,3292.78646598561,0,3.63500043508532e-05,0,995182.453865387,0
216,0.000216,2.94087497635604e-08,0,1.21361952051733e-05,0,8.9467928391724e-08,0,3.99145389176066e-06,0,1.69503891749825e-11,0,4.06412844087913e-16,0,0,0,1.07328790478497e-11,0,8.01240579627618e-06,0,1.20907156201977e-05,0,3292.81631250925,0,3.63496748752377e-05,0,995182.454019896,0
217,0.000217,2.92772098187647e-08,0,1.21357715462892e-05,0,8.90407572047241e-08,0,3.99185543744821e-06,0,1.68624776947584e-11,0,4.02142931280836e-16,0,0,0,1.06277005513326e-11,0,8.01239592539505e-06,0,1.20909801564996e-05,0,3292.84587642928,0,3.6349348523236e-05,0,995182.454119986,0
218,0.000218,2.91469814473188e-08,0,1.21353522459232e-05,0,8.86181063712473e-08,0,3.99225285034813e-06,0,1.67755646765405e-11,0,3.97944670492712e-16,0,0,0,1.05241810627768e-11,0,8.01238615515401e-06,0,1.20912419272926e-05,0,3292.87513373571,0,3.63490255666801e-05,0,995182.454356252,0
219,0.000219,2.90180573415397e-08,0,1.21349372732659e-05,0,8.81999376341241e-08,0,3.99264615942749e-06,0,1.66896383826902e-11,0,3.9381611896362e-16,0,0,0,1.04222798630822e-11,0,8.01237648484623e-06,0,1.20915009543336e-05,0,3292.90408669067,0,3.6348705979161e-05,0,995182.454694252,0
220,0.000219999999999999,2.88902984495493e-08,0,1.21345261783595e-05,0,8.77857948150634e-08,0,3.9930357888163e-06,0,1.66046036628443e-11,0,3.8975216173511e-16,0,0,0,1.03218739567102e-11,0,8.01236690340335e-06,0,1.20917575186241e-05,0,3292.93276658824,0,3.63483894093352e-05,0,995182.454977045,0
221,0.000220999999999999,2.87637744081206e-08,0,1.21341191823401e-05,0,8.73758970571234e-08,0,3.99342152916389e-06,0,1.65205037122012e-11,0,3.85754203561976e-16,0,0,0,1.02230018175231e-11,0,8.0123574161831e-06,0,1.20920114838386e-05,0,3292.96115808999,0,3.63480760268822e-05,0,995182.455219131,0
222,0.000221999999999999,2.86383355142061e-08,0,1.21337157987359e-05,0,8.69697518458037e-08,0,3.99380384237628e-06,0,1.6437235470397e-11,0,3.81816622107514e-16,0,0,0,1.01255285209777e-11,0,8.01234801180808e-06,0,1.20922631540194e-05,0,3292.98929523756,0,3.63477654574455e-05,0,995182.455463146,0
223,0.000222999999999999,2.85140705654723e-08,0,1.21333163102509e-05,0,8.65676401341827e-08,0,3.99418246062827e-06,0,1.63548547664466e-11,0,3.77941408902889e-16,0,0,0,1.00295070474237e-11,0,8.0123386970556e-06,0,1.20925123544876e-05,0,3293.01715837859,0,3.63474579178618e-05,0,995182.455710827,0
224,0.000223999999999999,2.83908928389309e-08,0,1.21329204351985e-05,0,8.61692752634587e-08,0,3.99455764961334e-06,0,1.62733012286158e-11,0,3.7412511865248e-16,0,0,0,9.93485545384998e-12,0,8.01232946506287e-06,0,1.20927592616392e-05,0,3293.04476714633,0,3.6347153188147e-05,0,995182.455876543,0
225,0.000224999999999999,2.826886031019e-08,0,1.21325283559249e-05,0,8.57748378701639e-08,0,3.9949292386142e-06,0,1.61926100022427e-11,0,3.7036874287856e-16,0,0,0,9.84160203832417e-12,0,8.01232032056622e-06,0,1.20930037633046e-05,0,3293.07210900803,0,3.63468514111727e-05,0,995182.45608855,0
226,0.000225999999999999,2.81479586210213e-08,0,1.21321400231607e-05,0,8.53842751661706e-08,0,3.99529727405089e-06,0,1.61127685686977e-11,0,3.66671075347326e-16,0,0,0,9.74972033970045e-12,0,8.01231126238805e-06,0,1.2093245891304e-05,0,3293.09918744159,0,3.63465525475464e-05,0,995182.45632332,0
227,0.000226999999999999,2.802819200848e-08,0,1.21317554472691e-05,0,8.49975944651646e-08,0,3.99566174633415e-06,0,1.60337767095441e-11,0,3.6303148919134e-16,0,0,0,9.65919821870041e-12,0,8.01230229085511e-06,0,1.20934856403698e-05,0,3293.12600179636,0,3.63462566046398e-05,0,995182.456589996,0
228,0.000227999999999999,2.790950616301e-08,0,1.21313744508202e-05,0,8.46146144180986e-08,0,3.99602282307649e-06,0,1.59555957602944e-11,0,3.59447617425792e-16,0,0,0,9.5699800628491e-12,0,8.01229340169693e-06,0,1.20937231219303e-05,0,3293.15256446672,0,3.63459634440404e-05,0,995182.456848185,0
229,0.000228999999999999,2.77918628641229e-08,0,1.21309969078852e-05,0,8.42352056965094e-08,0,3.99638062373954e-06,0,1.5878197711466e-11,0,3.55917598612062e-16,0,0,0,9.4820227509701e-12,0,8.01228459197623e-06,0,1.20939584153631e-05,0,3293.17888429071,0,3.63456729681011e-05,0,995182.457098707,0
230,0.000229999999999999,2.76752785346391e-08,0,1.21306228685097e-05,0,8.3859415727381e-08,0,3.99673510089658e-06,0,1.58015907445569e-11,0,3.52441267942958e-16,0,0,0,9.39532517472211e-12,0,8.0122758629224e-06,0,1.20941914906044e-05,0,3293.20495783358,0,3.63453852144634e-05,0,995182.457337803,0
231,0.000230999999999999,2.75596340476232e-08,0,1.21302519474529e-05,0,8.34868550588759e-08,0,3.99708661893405e-06,0,1.57256939996901e-11,0,3.49014426588184e-16,0,0,0,9.30978556530142e-12,0,8.01226720528867e-06,0,1.20944225880639e-05,0,3293.23081195313,0,3.63450998846746e-05,0,995182.457513088,0
232,0.000231999999999999,2.74450937762339e-08,0,1.21298846694043e-05,0,8.3118047821107e-08,0,3.997434682281e-06,0,1.56506127950379e-11,0,3.45641314455579e-16,0,0,0,9.22551263213589e-12,0,8.01225863187736e-06,0,1.20946513827423e-05,0,3293.25641023294,0,3.63448173843734e-05,0,995182.457730171,0
233,0.000232999999999999,2.73314630967675e-08,0,1.21295204071751e-05,0,8.27523619359303e-08,0,3.99777988392635e-06,0,1.5576217004272e-11,0,3.423155634018e-16,0,0,0,9.1423501405315e-12,0,8.01225012756886e-06,0,1.20948782652841e-05,0,3293.28179634578,0,3.63445372278966e-05,0,995182.457891552,0
234,0.000233999999999999,2.72189118197705e-08,0,1.2129159702862e-05,0,8.23903388097331e-08,0,3.99812171162256e-06,0,1.55026154056908e-11,0,3.39041553020482e-16,0,0,0,9.0604102876577e-12,0,8.01224170554632e-06,0,1.20951028999056e-05,0,3293.30693265454,0,3.63442598339307e-05,0,995182.45809142,0
235,0.000234999999999999,2.71072340191364e-08,0,1.21288018940415e-05,0,8.20313121151183e-08,0,3.99846079181021e-06,0,1.54296714650278e-11,0,3.35812818561674e-16,0,0,0,8.97953353734909e-12,0,8.01223334985503e-06,0,1.2095325698767e-05,0,3293.33186526955,0,3.63439846901488e-05,0,995182.458238205,0
236,0.000235999999999999,2.69966202738185e-08,0,1.21284475875099e-05,0,8.16758860107219e-08,0,3.99879655071201e-06,0,1.53575056641658e-11,0,3.32633913538139e-16,0,0,0,8.89983787640041e-12,0,8.01222507519534e-06,0,1.20955462866135e-05,0,3293.3565520732,0,3.63437122639915e-05,0,995182.458407352,0
237,0.000236999999999999,2.6886854949195e-08,0,1.21280960919016e-05,0,8.13233677371336e-08,0,3.99912964271483e-06,0,1.52859773518039e-11,0,3.29498612313694e-16,0,0,0,8.8211678787926e-12,0,8.01221686499557e-06,0,1.20957650927381e-05,0,3293.38104117678,0,3.63434420225111e-05,0,995182.458546753,0
238,0.000237999999999999,2.67781262888629e-08,0,1.21277480055226e-05,0,8.09743517116691e-08,0,3.99945950172466e-06,0,1.5215204453654e-11,0,3.26411167297865e-16,0,0,0,8.74363472105699e-12,0,8.01220873369687e-06,0,1.2095981747539e-05,0,3293.40529105355,0,3.63431744256493e-05,0,995182.458705307,0
239,0.000238999999999999,2.66702309448996e-08,0,1.21274026764644e-05,0,8.06281847906753e-08,0,3.99978674483685e-06,0,1.51450543986022e-11,0,3.2336572329322e-16,0,0,0,8.66709216552207e-12,0,8.01220066568618e-06,0,1.20961966557986e-05,0,3293.42934707144,0,3.63429089709916e-05,0,995182.458837461,0
240,0.000239999999999999,2.65633359691912e-08,0,1.21270606368359e-05,0,8.02853968506178e-08,0,4.00011086867681e-06,0,1.50756329400513e-11,0,3.20366308618958e-16,0,0,0,8.59164436115757e-12,0,8.01219267380949e-06,0,1.20964094883758e-05,0,3293.45317228034,0,3.63426460681155e-05,0,995182.458996157,0
241,0.000240999999999999,2.64572714042502e-08,0,1.2126721340047e-05,0,7.99454384473807e-08,0,4.00043239050838e-06,0,1.50068276326654e-11,0,3.17407649681621e-16,0,0,0,8.51716092069489e-12,0,8.01218474497002e-06,0,1.20966205852975e-05,0,3293.47680474345,0,3.63423852949804e-05,0,995182.459128947,0
242,0.000241999999999999,2.63520770172743e-08,0,1.21263849125537e-05,0,7.96084334246055e-08,0,4.00075118841016e-06,0,1.49386625449182e-11,0,3.14490415167795e-16,0,0,0,8.44366064182803e-12,0,8.01217688183894e-06,0,1.20968298687782e-05,0,3293.50023556462,0,3.63421267446606e-05,0,995182.459098943,0
243,0.000242999999999999,2.62478105067176e-08,0,1.21260515344861e-05,0,7.9274561528312e-08,0,4.00106709708201e-06,0,1.48711727041657e-11,0,3.11615669003362e-16,0,0,0,8.37117273771513e-12,0,8.0121690896767e-06,0,1.2097037228026e-05,0,3293.52345257308,0,3.63418705639629e-05,0,995182.459251334,0
244,0.000243999999999999,2.6144435768719e-08,0,1.21257210892132e-05,0,7.89437031152075e-08,0,4.00138022451535e-06,0,1.48043328394092e-11,0,3.0878193957014e-16,0,0,0,8.29966217215866e-12,0,8.01216136528818e-06,0,1.2097242736117e-05,0,3293.5464637714,0,3.63416166583215e-05,0,995182.459417319,0
245,0.000244999999999999,2.60419245402882e-08,0,1.2125393484355e-05,0,7.86157636762197e-08,0,4.00169065799462e-06,0,1.47381227755264e-11,0,3.05987991349173e-16,0,0,0,8.22909979816013e-12,0,8.01215370646129e-06,0,1.2097446451122e-05,0,3293.56927561579,0,3.6341364955678e-05,0,995182.459577049,0
246,0.000245999999999999,2.59402079368943e-08,0,1.21250684976965e-05,0,7.82905190210448e-08,0,4.00199860772068e-06,0,1.46724962272124e-11,0,3.03231511979916e-16,0,0,0,8.15942914569301e-12,0,8.01214610787323e-06,0,1.20976485115864e-05,0,3293.59190359228,0,3.63411152840633e-05,0,995182.459702957,0
247,0.000247,2.58393414483901e-08,0,1.21247463045134e-05,0,7.79681426559823e-08,0,4.00230390839584e-06,0,1.4607487160272e-11,0,3.00513566437245e-16,0,0,0,8.0906790733027e-12,0,8.01213857385375e-06,0,1.20978488095321e-05,0,3293.61433557984,0,3.63408677788662e-05,0,995182.459842478,0
248,0.000248,2.57393167672558e-08,0,1.21244268762979e-05,0,7.76486041449317e-08,0,4.00260658702799e-06,0,1.45430884032771e-11,0,2.97833494625078e-16,0,0,0,8.02283479314829e-12,0,8.01213110374797e-06,0,1.20980473633561e-05,0,3293.63657359791,0,3.63406224175632e-05,0,995182.459991415,0
249,0.000249,2.56401146917824e-08,0,1.21241101499066e-05,0,7.7331838470098e-08,0,4.00290670323894e-06,0,1.44792858715618e-11,0,2.95190367710776e-16,0,0,0,7.95587460848432e-12,0,8.0121236960439e-06,0,1.20982442129041e-05,0,3293.65862206479,0,3.63403791507111e-05,0,995182.460133134,0
250,0.00025,2.55416603649826e-08,0,1.21237958843752e-05,0,7.70176030722023e-08,0,4.00320448502317e-06,0,1.44160297685166e-11,0,2.92581794450016e-16,0,0,0,7.88973968731783e-12,0,8.01211634497533e-06,0,1.2098439508224e-05,0,3293.68049776626,0,3.6340137792097e-05,0,995182.460242265,0
251,0.000251,2.54440028710311e-08,0,1.21234842345886e-05,0,7.67060510734804e-08,0,4.00349978624765e-06,0,1.43533499780482e-11,0,2.90008682675151e-16,0,0,0,7.82445477411767e-12,0,8.01210905435718e-06,0,1.2098633153958e-05,0,3293.70218999073,0,3.63398984611907e-05,0,995182.46035614,0
252,0.000252,2.53471756860278e-08,0,1.21231753056481e-05,0,7.63972857025631e-08,0,4.00379250759569e-06,0,1.42912663194595e-11,0,2.87471518198164e-16,0,0,0,7.76003391651994e-12,0,8.01210182676007e-06,0,1.20988250856277e-05,0,3293.72369147275,0,3.63396612386079e-05,0,995182.46048944,0
253,0.000253,2.52510600379591e-08,0,1.21228687167528e-05,0,7.60909248992646e-08,0,4.00408300907769e-06,0,1.42297010883201e-11,0,2.84966816920839e-16,0,0,0,7.6963902715867e-12,0,8.01209465300741e-06,0,1.20990155398595e-05,0,3293.74502869646,0,3.6339425830011e-05,0,995182.460585768,0
254,0.000254,2.51557309148787e-08,0,1.21225647055059e-05,0,7.57872044054725e-08,0,4.00437106631553e-06,0,1.41687007877572e-11,0,2.82496171762544e-16,0,0,0,7.63356589875727e-12,0,8.01208753890475e-06,0,1.20992043700268e-05,0,3293.76618520291,0,3.63391924186226e-05,0,995182.460691849,0
255,0.000255,2.50611700768798e-08,0,1.2122263211917e-05,0,7.54860626938363e-08,0,4.00465673624128e-06,0,1.41082521562788e-11,0,2.80058734700899e-16,0,0,0,7.57154085391535e-12,0,8.01208048306085e-06,0,1.209939161393e-05,0,3293.78716520213,0,3.6338960957993e-05,0,995182.460809728,0
256,0.000256,2.49673607545852e-08,0,1.21219641808577e-05,0,7.51874431020681e-08,0,4.00494007099503e-06,0,1.40483429562433e-11,0,2.77653714398161e-16,0,0,0,7.51029654955321e-12,0,8.01207348416744e-06,0,1.20995773063258e-05,0,3293.80797255349,0,3.63387314051198e-05,0,995182.460929831,0
257,0.000257,2.48743003829083e-08,0,1.21216676027077e-05,0,7.48913344358092e-08,0,4.00522107954535e-06,0,1.3988970134099e-11,0,2.75280709170216e-16,0,0,0,7.44982421178217e-12,0,8.01206654199391e-06,0,1.20997614537546e-05,0,3293.82860794793,0,3.63385037518899e-05,0,995182.461040699,0
258,0.000258,2.47819271467217e-08,0,1.21213732787132e-05,0,7.45975369584376e-08,0,4.00549995011567e-06,0,1.39300928331368e-11,0,2.72937808683786e-16,0,0,0,7.39007660592985e-12,0,8.01205965181402e-06,0,1.20999441798928e-05,0,3293.84908523541,0,3.63382778450832e-05,0,995182.461132653,0
259,0.000259,2.46902883682525e-08,0,1.21210813581146e-05,0,7.43061981253598e-08,0,4.00577654185684e-06,0,1.38717397960282e-11,0,2.70625881345783e-16,0,0,0,7.33107731150942e-12,0,8.01205281729284e-06,0,1.21001253928715e-05,0,3293.8693940933,0,3.63380537997171e-05,0,995182.461238634,0
260,0.00026,2.45993690410301e-08,0,1.21207917916042e-05,0,7.40172672433289e-08,0,4.00605090136774e-06,0,1.38139000786973e-11,0,2.68344222255513e-16,0,0,0,7.27280973748078e-12,0,8.01204603725518e-06,0,1.21003051237805e-05,0,3293.88953797167,0,3.63378315772702e-05,0,995182.46134791,0
261,0.000261,2.45091612279248e-08,0,1.21205045525259e-05,0,7.37307162651537e-08,0,4.00632305377837e-06,0,1.3756567315841e-11,0,2.66092322645119e-16,0,0,0,7.2152622207131e-12,0,8.01203931106606e-06,0,1.2100483389664e-05,0,3293.90951874482,0,3.63376111566231e-05,0,995182.461450193,0
262,0.000262,2.44195843309437e-08,0,1.21202193826345e-05,0,7.34462864050535e-08,0,4.00659324346727e-06,0,1.36996889994048e-11,0,2.63867869576904e-16,0,0,0,7.15837695077319e-12,0,8.01203263254518e-06,0,1.2100660350926e-05,0,3293.92935438197,0,3.63373923386388e-05,0,995182.461522431,0
263,0.000263,2.43307083336752e-08,0,1.21199365034916e-05,0,7.31641972277002e-08,0,4.00686126107029e-06,0,1.36433083328665e-11,0,2.61672313457307e-16,0,0,0,7.10219226168683e-12,0,8.01202600708045e-06,0,1.21008358709027e-05,0,3293.94902953186,0,3.63371752938687e-05,0,995182.461599181,0
264,0.000264,2.42425204110119e-08,0,1.21196558727325e-05,0,7.28844051693606e-08,0,4.00712714687356e-06,0,1.35874158565433e-11,0,2.59505030624792e-16,0,0,0,7.04669349672391e-12,0,8.01201943370531e-06,0,1.21010099763423e-05,0,3293.96854717435,0,3.6336959989603e-05,0,995182.461686626,0
265,0.000265,2.41550295528616e-08,0,1.21193775176757e-05,0,7.26069360811479e-08,0,4.00739087500506e-06,0,1.35320160269389e-11,0,2.57365952954368e-16,0,0,0,6.99188013929109e-12,0,8.01201291309015e-06,0,1.21011826508391e-05,0,3293.98790543579,0,3.63367464463975e-05,0,995182.461783369,0
266,0.000266,2.40681971611565e-08,0,1.21191013140746e-05,0,7.23316648792261e-08,0,4.00765256305692e-06,0,1.34770831639341e-11,0,2.55253849132445e-16,0,0,0,6.93772185526521e-12,0,8.01200644227347e-06,0,1.21013539717864e-05,0,3294.007112973,0,3.6336534568292e-05,0,995182.461878342,0
267,0.000267,2.39820190666347e-08,0,1.21188272473967e-05,0,7.20585758310513e-08,0,4.00791222481054e-06,0,1.34226134622842e-11,0,2.53168346699311e-16,0,0,0,6.88421024733176e-12,0,8.01200002092861e-06,0,1.210152394865e-05,0,3294.02617082099,0,3.63363243437603e-05,0,995182.46197016,0
