Step,Time (s),AL (mol/cm3),Err,O2 (mol/cm3),Err,ALO (mol/cm3),Err,O (mol/cm3),Err,ALO2 (mol/cm3),Err,AL2O2 (mol/cm3),Err,AL2O3(S) (mol/cm3),Err,AL2O (mol/cm3),Err,AL(L) (mol/cm3),Err,AL2O3(L) (mol/cm3),Err,T (K),Err,Density (mol/cm3),Err,Pressure (Pa),Err
191,0.000191,3.52353518472204e-06,0,6.37691260315173e-07,0,1.28352401438607e-06,0,1.18752429926801e-06,0,2.24442006489318e-11,0,8.71443624139983e-15,0,0,0,4.96902773900247e-09,0,0,0,7.44661359116914e-06,0,3358.15809798068,0,1.40838798305145e-05,0,393240.395555725,0
192,0.000192,3.52492193253445e-06,0,6.36814163709585e-07,0,1.27822152320135e-06,0,1.18849035793297e-06,0,2.22150764649927e-11,0,8.52703864731769e-15,0,0,0,4.91225899695252e-09,0,0,0,7.44892219874985e-06,0,3358.53412712345,0,1.40823046587287e-05,0,393240.442790744,0
193,0.000193,3.52628780879445e-06,0,6.35945487122861e-07,0,1.27299072156227e-06,0,1.18944499519917e-06,0,2.19904835147591e-11,0,8.34545135352915e-15,0,0,0,4.85668439347007e-09,0,0,0,7.45120846974082e-06,0,3358.90615816804,0,1.4080756165642e-05,0,393240.757173799,0
194,0.000194,3.52762463359354e-06,0,6.35087363981316e-07,0,1.26784616993827e-06,0,1.19038448536706e-06,0,2.17710479945504e-11,0,8.17009559258628e-15,0,0,0,4.80245500917209e-09,0,0,0,7.45345422926665e-06,0,3359.27299306737,0,1.40792211163741e-05,0,393240.829203915,0
195,0.000195,3.52893697022251e-06,0,6.34238992654316e-07,0,1.2627806519578e-06,0,1.19131062443714e-06,0,2.15563367097081e-11,0,8.00043660522418e-15,0,0,0,4.74945909026251e-09,0,0,0,7.45566891752472e-06,0,3359.63516553025,0,1.40777071802239e-05,0,393240.93590402,0
196,0.000196,3.53023015602459e-06,0,6.33398178525493e-07,0,1.25777959837355e-06,0,1.19222642455609e-06,0,2.13456673476641e-11,0,7.83582426443218e-15,0,0,0,4.69752544636023e-09,0,0,0,7.45786230458274e-06,0,3359.99373897797,0,1.4076215541012e-05,0,393241.235171689,0
197,0.000197,3.53149647425954e-06,0,6.32567140338221e-07,0,1.25285763465624e-06,0,1.19312814983944e-06,0,2.11396324632852e-11,0,7.67661671839326e-15,0,0,0,4.64679581213656e-09,0,0,0,7.4600175157472e-06,0,3360.34749535423,0,1.40747348579619e-05,0,393241.267942536,0
198,0.000198,3.5327436019511e-06,0,6.31744188095754e-07,0,1.24800183808376e-06,0,1.19401915206728e-06,0,2.09375909108392e-11,0,7.52219053749526e-15,0,0,0,4.59710991060184e-09,0,0,0,7.46215084353395e-06,0,3360.69747105664,0,1.40732776787555e-05,0,393241.506374526,0
199,0.000199,3.53396934084671e-06,0,6.30929638180828e-07,0,1.24321432774785e-06,0,1.19489858016641e-06,0,2.07395957123617e-11,0,7.37249257133224e-15,0,0,0,4.54847734338757e-09,0,0,0,7.46425664339836e-06,0,3361.04342022708,0,1.40718377546518e-05,0,393241.747421908,0
200,0.0002,3.53517082995562e-06,0,6.30124105161566e-07,0,1.23849913264217e-06,0,1.19576513038878e-06,0,2.05457722309221e-11,0,7.22751633725695e-15,0,0,0,4.50092536246382e-09,0,0,0,7.46632821084992e-06,0,3361.38495323649,0,1.40704088873603e-05,0,393241.772565558,0
201,0.000201,3.53635343362395e-06,0,6.29326392923548e-07,0,1.23384699246834e-06,0,1.19662120852573e-06,0,2.03556620693092e-11,0,7.0868153683598e-15,0,0,0,4.45433910487526e-09,0,0,0,7.46837661086199e-06,0,3361.72280769778,0,1.40689993402573e-05,0,393241.899309458,0
202,0.000202,3.53751408786555e-06,0,6.28537076523053e-07,0,1.22926179427215e-06,0,1.19746546774535e-06,0,2.01693850980738e-11,0,6.95038330664952e-15,0,0,0,4.40874439754946e-09,0,0,0,7.47039458606262e-06,0,3362.05658898211,0,1.40676019332017e-05,0,393241.881076406,0
203,0.000203,3.53865719396257e-06,0,6.27754974319633e-07,0,1.22473514607736e-06,0,1.19830003761306e-06,0,1.99865584018391e-11,0,6.81788043119967e-15,0,0,0,4.36404638181528e-09,0,0,0,7.47239117724308e-06,0,3362.38697570111,0,1.40662225689738e-05,0,393241.962496141,0
204,0.000204,3.53978029044992e-06,0,6.26981238598711e-07,0,1.22027343237439e-06,0,1.19912337987238e-06,0,1.98073760508685e-11,0,6.68933346590621e-15,0,0,0,4.32028858679846e-09,0,0,0,7.47436103386397e-06,0,3362.7134190502,0,1.40648594778116e-05,0,393242.030174793,0
205,0.000205,3.54088681586511e-06,0,6.26214601733935e-07,0,1.21586810969813e-06,0,1.19993740135858e-06,0,1.96314512477272e-11,0,6.5643983107164e-15,0,0,0,4.277374629577e-09,0,0,0,7.47631055492327e-06,0,3363.0365646172,0,1.40635144962242e-05,0,393242.211220209,0
206,0.000206,3.54197290282093e-06,0,6.25455908474666e-07,0,1.21152505934954e-06,0,1.20074027721882e-06,0,1.94589952669679e-11,0,6.44315451825742e-15,0,0,0,4.23535336604151e-09,0,0,0,7.47823123101147e-06,0,3363.35586728672,0,1.40621801976799e-05,0,393242.234474818,0
207,0.000207,3.5430423172026e-06,0,6.24704309645597e-07,0,1.2072376331892e-06,0,1.20153376549027e-06,0,1.92896868276984e-11,0,6.32530155147145e-15,0,0,0,4.19414443542986e-09,0,0,0,7.48013055376595e-06,0,3363.67186015266,0,1.40608620197412e-05,0,393242.314548031,0
208,0.000208,3.54409471559458e-06,0,6.23959797263401e-07,0,1.20300560251126e-06,0,1.20231773318425e-06,0,1.9123481254709e-11,0,6.21074190843943e-15,0,0,0,4.15373473076184e-09,0,0,0,7.48200738494789e-06,0,3363.98451866815,0,1.40595580979241e-05,0,393242.396657096,0
209,0.000209,3.54512871266416e-06,0,6.2322302436541e-07,0,1.19883258776961e-06,0,1.20309130063074e-06,0,1.89604859240136e-11,0,6.09948381779839e-15,0,0,0,4.11414810744913e-09,0,0,0,7.48385874907618e-06,0,3364.29352541586,0,1.4058267489199e-05,0,393242.417540922,0
210,0.00021,3.54614584852689e-06,0,6.22493153446934e-07,0,1.19471325698863e-06,0,1.20385546566799e-06,0,1.88004545259051e-11,0,5.99129904461404e-15,0,0,0,4.07532275657697e-09,0,0,0,7.48568716530298e-06,0,3364.59925919984,0,1.40569890191358e-05,0,393242.388838436,0
211,0.000211,3.54715114683852e-06,0,6.21768961042629e-07,0,1.19063843598866e-06,0,1.20461270116911e-06,0,1.86429765458535e-11,0,5.88584836133863e-15,0,0,0,4.03715730850967e-09,0,0,0,7.48750252619132e-06,0,3364.90247585106,0,1.40557295774012e-05,0,393242.591832325,0
212,0.000212,3.54814081134383e-06,0,6.21051430903256e-07,0,1.18661478237116e-06,0,1.20536107761176e-06,0,1.84882945947031e-11,0,5.78324497442556e-15,0,0,0,3.999708666985e-09,0,0,0,7.48929684822944e-06,0,3365.20257796943,0,1.40544831532043e-05,0,393242.788754781,0
213,0.000213,3.54911097454481e-06,0,6.20341963806162e-07,0,1.18265102112917e-06,0,1.20609837736269e-06,0,1.83367230266753e-11,0,5.68364483680567e-15,0,0,0,3.96305100001388e-09,0,0,0,7.49106231088102e-06,0,3365.49882151779,0,1.40532460411305e-05,0,393242.789176602,0
214,0.000214,3.55007047086759e-06,0,6.19637401339086e-07,0,1.17872639496115e-06,0,1.20682958010991e-06,0,1.81874090628431e-11,0,5.58643162404584e-15,0,0,0,3.92697637140604e-09,0,0,0,7.49281584850899e-06,0,3365.79287598172,0,1.40520248651536e-05,0,393242.973710719,0
215,0.000215,3.55101538909331e-06,0,6.18939139361478e-07,0,1.17484966892704e-06,0,1.20755245308606e-06,0,1.80406716089157e-11,0,5.49176945024473e-15,0,0,0,3.89156023161302e-09,0,0,0,7.49454958999836e-06,0,3366.08399667738,0,1.40508158468612e-05,0,393243.149795675,0
216,0.000216,3.55194524510551e-06,0,6.18247297869172e-07,0,1.17102142749638e-06,0,1.20826673064355e-06,0,1.78965066159733e-11,0,5.39960990439487e-15,0,0,0,3.85679996497058e-09,0,0,0,7.49626231476405e-06,0,3366.3721021986,0,1.40496177177499e-05,0,393243.272593839,0
217,0.000217,3.55285950421376e-06,0,6.1756180346009e-07,0,1.16724138517227e-06,0,1.20897222577921e-06,0,1.77548802334284e-11,0,5.30988962851316e-15,0,0,0,3.82268590813082e-09,0,0,0,7.49795265460914e-06,0,3366.6571704932,0,1.40484280193327e-05,0,393243.270879859,0
218,0.000218,3.55376235081101e-06,0,6.16881819186497e-07,0,1.1635027442131e-06,0,1.20967095869336e-06,0,1.76154910996674e-11,0,5.22236903691829e-15,0,0,0,3.78914386999143e-09,0,0,0,7.49962875104511e-06,0,3366.93978697064,0,1.40472533885325e-05,0,393243.39897315,0
219,0.000219,3.55465146018756e-06,0,6.16207950983151e-07,0,1.15980954620083e-06,0,1.210361700486e-06,0,1.7478474662278e-11,0,5.13709550115553e-15,0,0,0,3.75620502709517e-09,0,0,0,7.50128577994021e-06,0,3367.21957297931,0,1.40460901264366e-05,0,393243.509273437,0
220,0.000219999999999999,3.55552603808343e-06,0,6.15540095534717e-07,0,1.15616156766308e-06,0,1.21104417697024e-06,0,1.73438044549247e-11,0,5.05401730014003e-15,0,0,0,3.7238617152279e-09,0,0,0,7.50292188170465e-06,0,3367.49649457437,0,1.40449349705298e-05,0,393243.506631226,0
221,0.000220999999999999,3.55638993430023e-06,0,6.14877468098029e-07,0,1.1525524625509e-06,0,1.21172028367096e-06,0,1.72112037715062e-11,0,4.97291985429439e-15,0,0,0,3.6920459292545e-09,0,0,0,7.50454444259382e-06,0,3367.77109971077,0,1.40437938533199e-05,0,393243.621285486,0
222,0.000221999999999999,3.55723939743791e-06,0,6.14221025149631e-07,0,1.14898886024797e-06,0,1.21238802733315e-06,0,1.70809104702708e-11,0,4.89392056784609e-15,0,0,0,3.66081369326754e-09,0,0,0,7.50614595305678e-06,0,3368.04278398711,0,1.40426611627231e-05,0,393243.625672027,0
223,0.000222999999999999,3.55807846582119e-06,0,6.13569839471235e-07,0,1.14546362329058e-06,0,1.21304946865887e-06,0,1.69526213628516e-11,0,4.81679265399657e-15,0,0,0,3.63009074237263e-09,0,0,0,7.50773409102559e-06,0,3368.31215775107,0,1.4041542536448e-05,0,393243.749075512,0
224,0.000223999999999999,3.55890423368358e-06,0,6.12923951125003e-07,0,1.14197861733771e-06,0,1.21370341807837e-06,0,1.68264033520618e-11,0,4.74155312168691e-15,0,0,0,3.59989220441614e-09,0,0,0,7.50930287615099e-06,0,3368.57896949662,0,1.4040429819725e-05,0,393243.733895965,0
225,0.000224999999999999,3.55971935980726e-06,0,6.12283116270451e-07,0,1.13853079000384e-06,0,1.21435104164765e-06,0,1.67021098055627e-11,0,4.66807783250035e-15,0,0,0,3.57018164090792e-09,0,0,0,7.51085739486047e-06,0,3368.84350776305,0,1.40393285910085e-05,0,393243.77017826,0
226,0.000225999999999999,3.56052324750436e-06,0,6.1164748330909e-07,0,1.13512101492351e-06,0,1.21499200862914e-06,0,1.65797556210998e-11,0,4.59634758500616e-15,0,0,0,3.54096155552648e-09,0,0,0,7.51239631677629e-06,0,3369.10567335695,0,1.40382376170499e-05,0,393243.811936572,0
227,0.000226999999999999,3.56131602228869e-06,0,6.11017004333999e-07,0,1.13174879665907e-06,0,1.21562637738069e-06,0,1.64593034420574e-11,0,4.52631196483201e-15,0,0,0,3.51222193989354e-09,0,0,0,7.51391971777137e-06,0,3369.36548739951,0,1.40371566042035e-05,0,393243.853541271,0
228,0.000227999999999999,3.56209789151149e-06,0,6.10391605674e-07,0,1.12841347340851e-06,0,1.21625425302502e-06,0,1.63407102702505e-11,0,4.45791839684365e-15,0,0,0,3.48395147417307e-09,0,0,0,7.51542783563883e-06,0,3369.62298589997,0,1.40360853559002e-05,0,393243.893815493,0
229,0.000228999999999999,3.56286907575261e-06,0,6.09771209390626e-07,0,1.12511436099632e-06,0,1.21687574880895e-06,0,1.62239329451414e-11,0,4.3911154671643e-15,0,0,0,3.45613884149982e-09,0,0,0,7.51692093847823e-06,0,3369.87820741276,0,1.40350237005923e-05,0,393243.932576334,0
230,0.000229999999999999,3.56362979319165e-06,0,6.0915573816631e-07,0,1.12185078545547e-06,0,1.21749097725215e-06,0,1.6108929354771e-11,0,4.32585360054287e-15,0,0,0,3.42877301677423e-09,0,0,0,7.5183992946528e-06,0,3370.13119021825,0,1.40339714749904e-05,0,393243.969836398,0
231,0.000230999999999999,3.5643802566682e-06,0,6.08545116235367e-07,0,1.1186220890289e-06,0,1.21810004845084e-06,0,1.59956586343163e-11,0,4.26208511838312e-15,0,0,0,3.40184331241826e-09,0,0,0,7.51986316700519e-06,0,3370.38197178444,0,1.40329285206216e-05,0,393244.005644706,0
232,0.000231999999999999,3.56512067327361e-06,0,6.07939269523918e-07,0,1.11542763087315e-06,0,1.21870306981778e-06,0,1.58840811649475e-11,0,4.19976417855349e-15,0,0,0,3.3753393763095e-09,0,0,0,7.52131281190507e-06,0,3370.6305886849,0,1.40318946830508e-05,0,393244.04005542,0
233,0.000232999999999999,3.56585124443164e-06,0,6.07338125636576e-07,0,1.11226678674196e-06,0,1.21930014609966e-06,0,1.57741585354907e-11,0,4.13884669607934e-15,0,0,0,3.34925118088561e-09,0,0,0,7.52274847923651e-06,0,3370.87707660572,0,1.40308698116246e-05,0,393244.073121648,0
234,0.000233999999999999,3.56657216607156e-06,0,6.06741613813499e-07,0,1.10913894848222e-06,0,1.21989137944981e-06,0,1.56658534983865e-11,0,4.07929026367334e-15,0,0,0,3.32356901097766e-09,0,0,0,7.52417041256594e-06,0,3371.12147036933,0,1.40298537593268e-05,0,393244.104894271,0
235,0.000234999999999999,3.56728362881224e-06,0,6.06149664883002e-07,0,1.10604352351136e-06,0,1.2204768695081e-06,0,1.55591299261471e-11,0,4.02105407560742e-15,0,0,0,3.29828345184021e-09,0,0,0,7.52557884933958e-06,0,3371.36380396095,0,1.40288463826571e-05,0,393244.135421772,0
236,0.000235999999999999,3.56798581814378e-06,0,6.05562211214522e-07,0,1.10297993430516e-06,0,1.22105671348067e-06,0,1.54539527694144e-11,0,3.96409885538193e-15,0,0,0,3.27338537764755e-09,0,0,0,7.52697402108225e-06,0,3371.60411055487,0,1.40278475415209e-05,0,393244.164750325,0
237,0.000236999999999999,3.56867891460182e-06,0,6.04979186673382e-07,0,1.09994761790596e-06,0,1.22163100621653e-06,0,1.53502880168548e-11,0,3.90838678719196e-15,0,0,0,3.24886594050759e-09,0,0,0,7.52835615358838e-06,0,3371.84242253968,0,1.4026857099123e-05,0,393244.192923879,0
238,0.000237999999999999,3.56936309393493e-06,0,6.04400526576638e-07,0,1.09694602544957e-06,0,1.22219984028205e-06,0,1.52481026568631e-11,0,3.85388145093362e-15,0,0,0,3.22471655996915e-09,0,0,0,7.52972546710627e-06,0,3372.07877154268,0,1.4025874921866e-05,0,393244.219984263,0
239,0.000238999999999999,3.57003852726571e-06,0,6.0382616765105e-07,0,1.09397462171029e-06,0,1.2227633060318e-06,0,1.51473646408474e-11,0,3.80054776055945e-15,0,0,0,3.20092891299114e-09,0,0,0,7.53108217651586e-06,0,3372.31318845343,0,1.40249008792529e-05,0,393244.245971307,0
240,0.000239999999999999,3.57070538124346e-06,0,6.03256047992514e-07,0,1.0910328846673e-06,0,1.22332149167663e-06,0,1.50480428483245e-11,0,3.74835190566034e-15,0,0,0,3.17749492439021e-09,0,0,0,7.53242649149637e-06,0,3372.545703446,0,1.40239348437919e-05,0,393244.270922874,0
241,0.000240999999999999,3.57136381819315e-06,0,6.02690107026857e-07,0,1.0881203050835e-06,0,1.22387448334965e-06,0,1.49501070533208e-11,0,3.69726129593491e-15,0,0,0,3.15440675767672e-09,0,0,0,7.5337586166913e-06,0,3372.77634600087,0,1.40229766909064e-05,0,393244.294874988,0
242,0.000241999999999999,3.57201399625694e-06,0,6.02128285471802e-07,0,1.0852363861033e-06,0,1.22442236516987e-06,0,1.48535278923507e-11,0,3.64724450851739e-15,0,0,0,3.13165680630831e-09,0,0,0,7.53507875186499e-06,0,3373.00514492573,0,1.40220262988484e-05,0,393244.317861914,0
243,0.000242999999999999,3.57265606952958e-06,0,6.01570525301206e-07,0,1.08238064286748e-06,0,1.22496521930197e-06,0,1.47582768337958e-11,0,3.59827123797114e-15,0,0,0,3.10923768534607e-09,0,0,0,7.53638709205176e-06,0,3373.23212837537,0,1.40210835486125e-05,0,393244.33991618,0
244,0.000243999999999999,3.5732901881893e-06,0,6.01016769709565e-07,0,1.07955260214073e-06,0,1.2255031260156e-06,0,1.46643261485366e-11,0,3.5503122487419e-15,0,0,0,3.08714222344842e-09,0,0,0,7.53768382770119e-06,0,3373.45732387104,0,1.40201483238563e-05,0,393244.361068666,0
245,0.000244999999999999,3.57391649862295e-06,0,6.00466963078572e-07,0,1.07675180195472e-06,0,1.22603616374087e-06,0,1.45716488818389e-11,0,3.50333932996793e-15,0,0,0,3.06536345522463e-09,0,0,0,7.53896914481677e-06,0,3373.68075831897,0,1.40192205108213e-05,0,393244.381348637,0
246,0.000245999999999999,3.5745351435473e-06,0,5.99921050944285e-07,0,1.073977791263e-06,0,1.22656440912325e-06,0,1.44802188264093e-11,0,3.45732525250448e-15,0,0,0,3.04389461390015e-09,0,0,0,7.54024322509094e-06,0,3373.90245802832,0,1.40182999982588e-05,0,393244.400783843,0
247,0.000247,3.5751462621229e-06,0,5.99378979966155e-07,0,1.07123012961403e-06,0,1.22708793707469e-06,0,1.4390010496708e-11,0,3.41224372811219e-15,0,0,0,3.02272912433693e-09,0,0,0,7.54150624603032e-06,0,3374.1224487281,0,1.40173866773552e-05,0,393244.419400464,0
248,0.000248,3.57574999006702e-06,0,5.98840697896426e-07,0,1.06850838682976e-06,0,1.22760682082454e-06,0,1.43009991041219e-11,0,3.36806937051117e-15,0,0,0,3.00186059628818e-09,0,0,0,7.54275838108248e-06,0,3374.34075558395,0,1.40164804416637e-05,0,393244.437223241,0
249,0.000249,3.57634645975888e-06,0,5.9830615355141e-07,0,1.06581214270326e-06,0,1.22812113196696e-06,0,1.4213160533385e-11,0,3.32477765843071e-15,0,0,0,2.98128281799913e-09,0,0,0,7.54399979975196e-06,0,3374.55740321383,0,1.40155811870358e-05,0,393244.454275432,0
250,0.00025,3.57693581588547e-06,0,5.97775252920521e-07,0,1.06314082912547e-06,0,1.22863097367784e-06,0,1.41264695246804e-11,0,3.28234684827554e-15,0,0,0,2.96098947550845e-09,0,0,0,7.54523073484452e-06,0,3374.77243146156,0,1.40146887256812e-05,0,393244.470005482,0
251,0.000251,3.57751801512894e-06,0,5.97248084015211e-07,0,1.06049463326061e-06,0,1.22913625504076e-06,0,1.40409129863348e-11,0,3.24075048692035e-15,0,0,0,2.94097655931437e-09,0,0,0,7.54645093544238e-06,0,3374.98580326663,0,1.40138029436009e-05,0,393244.47696873,0
252,0.000252,3.57809349326169e-06,0,5.96724416725356e-07,0,1.05787231094528e-06,0,1.22963729478313e-06,0,1.39564525026673e-11,0,3.19996898260862e-15,0,0,0,2.92123508449297e-09,0,0,0,7.54766125478208e-06,0,3375.1976303825,0,1.40129239652345e-05,0,393244.491749868,0
253,0.000253,3.57866209147862e-06,0,5.96204337064481e-07,0,1.05527414417062e-06,0,1.23013395097107e-06,0,1.38730801651537e-11,0,3.15998035455494e-15,0,0,0,2.9017623526291e-09,0,0,0,7.54886125753914e-06,0,3375.40786572528,0,1.40120514198167e-05,0,393244.498527882,0
254,0.000254,3.57922405652715e-06,0,5.95687754057336e-07,0,1.0526995048928e-06,0,1.23062637381604e-06,0,1.3790768892471e-11,0,3.12076317144643e-15,0,0,0,2.88255165292531e-09,0,0,0,7.550051352227e-06,0,3375.61655814205,0,1.40111853870629e-05,0,393244.505298948,0
255,0.000255,3.57977950462448e-06,0,5.95174622474605e-07,0,1.05014802685938e-06,0,1.23111462699606e-06,0,1.37094982216896e-11,0,3.08229750731656e-15,0,0,0,2.86359774022315e-09,0,0,0,7.55123169039459e-06,0,3375.82372943741,0,1.40103257816699e-05,0,393244.512275973,0
256,0.000256,3.58032854833196e-06,0,5.94664897866805e-07,0,1.0476193518277e-06,0,1.23159877239597e-06,0,1.36292481940078e-11,0,3.0445640461987e-15,0,0,0,2.84489550185034e-09,0,0,0,7.55240241849934e-06,0,3376.02940089446,0,1.40094725167164e-05,0,393244.519564003,0
257,0.000257,3.58087129709515e-06,0,5.94158536596198e-07,0,1.04511312938772e-06,0,1.23207887035088e-06,0,1.35499993491564e-11,0,3.00754407404443e-15,0,0,0,2.82643995623627e-09,0,0,0,7.55356367889421e-06,0,3376.2335933194,0,1.40086255052873e-05,0,393244.527211027,0
258,0.000258,3.58140785758769e-06,0,5.93655495832383e-07,0,1.04262901672203e-06,0,1.23255497981332e-06,0,1.34717327154143e-11,0,2.9712194652139e-15,0,0,0,2.80822625033739e-09,0,0,0,7.55471561043747e-06,0,3376.43632707607,0,1.40077846613472e-05,0,393244.535236569,0
259,0.000259,3.58193833391817e-06,0,5.93155733543729e-07,0,1.04016667839841e-06,0,1.23302715845172e-06,0,1.33944297974766e-11,0,2.9355726649241e-15,0,0,0,2.79024965641022e-09,0,0,0,7.55585834883326e-06,0,3376.63762210757,0,1.40069499001671e-05,0,393244.543646228,0
260,0.00026,3.58246282777221e-06,0,5.92659208482786e-07,0,1.03772578616333e-06,0,1.23349546271854e-06,0,1.33180725631203e-11,0,2.90058667012506e-15,0,0,0,2.77250556844768e-09,0,0,0,7.55699202684817e-06,0,3376.83749795293,0,1.40061211385266e-05,0,393244.552439346,0
261,0.000261,3.58298143851808e-06,0,5.92165880170724e-07,0,1.03530601874594e-06,0,1.23395994790013e-06,0,1.32426434295763e-11,0,2.86624500991796e-15,0,0,0,2.75498949852268e-09,0,0,0,7.55811677445794e-06,0,3377.0359737604,0,1.4005298294801e-05,0,393244.561613039,0
262,0.000262,3.5834942632937e-06,0,5.91675708881716e-07,0,1.03290706167085e-06,0,1.23442066815692e-06,0,1.3168125250008e-11,0,2.83253172619756e-15,0,0,0,2.73769707315576e-09,0,0,0,7.55923271895953e-06,0,3377.23306829891,0,1.40044812889937e-05,0,393244.571164493,0
263,0.000263,3.58400139708541e-06,0,5.91188655626799e-07,0,1.03052860707408e-06,0,1.23487767656044e-06,0,1.30945013002444e-11,0,2.79943135482823e-15,0,0,0,2.72062402975132e-09,0,0,0,7.56033998506796e-06,0,3377.42879996873,0,1.40036700427452e-05,0,393244.581092505,0
264,0.000264,3.58450293280075e-06,0,5.90704682139548e-07,0,1.02817035353009e-06,0,1.23533102512624e-06,0,1.30217552659353e-11,0,2.76692890744583e-15,0,0,0,2.70376621314659e-09,0,0,0,7.56143869500265e-06,0,3377.62318681117,0,1.40028644793346e-05,0,393244.591398695,0
265,0.000265,3.58499896134117e-06,0,5.90223750862558e-07,0,1.02583200588384e-06,0,1.23578076484704e-06,0,1.29498712301287e-11,0,2.73500985397919e-15,0,0,0,2.68711957227402e-09,0,0,0,7.56252896857297e-06,0,3377.81624651806,0,1.40020645236861e-05,0,393244.602088827,0
266,0.000266,3.58548957167514e-06,0,5.89745824937646e-07,0,1.0235132750977e-06,0,1.23622694572473e-06,0,1.28788336614269e-11,0,2.70366010587903e-15,0,0,0,2.67068015697081e-09,0,0,0,7.56361092326257e-06,0,3378.00799644018,0,1.40012701023921e-05,0,393244.613174497,0
267,0.000267,3.58597485091702e-06,0,5.89270868201992e-07,0,1.02121387811852e-06,0,1.23666961680275e-06,0,1.28086274029309e-11,0,2.67286600014778e-15,0,0,0,2.65444411498232e-09,0,0,0,7.56468467431906e-06,0,3378.1984535945,0,1.40004811437746e-05,0,393244.624675732,0
268,0.000268,3.58645489198792e-06,0,5.88798811999895e-07,0,1.01893343099332e-06,0,1.23710885016634e-06,0,1.27392371203219e-11,0,2.64261611072389e-15,0,0,0,2.63840768204469e-09,0,0,0,7.56575038552765e-06,0,3378.38764647611,0,1.39996975202369e-05,0,393244.636376624,0
269,0.000269,3.58692961034589e-06,0,5.88329715090145e-07,0,1.01667211121072e-06,0,1.23754455726614e-06,0,1.26706575306949e-11,0,2.61289781176656e-15,0,0,0,2.62256911255579e-09,0,0,0,7.56680781209882e-06,0,3378.57554427812,0,1.39989190483947e-05,0,393244.639589875,0
270,0.00027,3.58739919182771e-06,0,5.8786351053761e-07,0,1.01442946675989e-06,0,1.23797685545124e-06,0,1.26028707304969e-11,0,2.5836986276807e-15,0,0,0,2.60692403265958e-09,0,0,0,7.5678572632179e-06,0,3378.76218430244,0,1.39981458172814e-05,0,393244.641207427,0
271,0.000271,3.58786363702081e-06,0,5.87400259279293e-07,0,1.01220568069859e-06,0,1.23840570845226e-06,0,1.25358761602184e-11,0,2.55501202328445e-15,0,0,0,2.59147199519299e-09,0,0,0,7.56889866427715e-06,0,3378.94754574192,0,1.39973779601545e-05,0,393244.642600135,0
272,0.000272,3.5883230954653e-06,0,5.86939788914551e-07,0,1.009999877454e-06,0,1.23883125695037e-06,0,1.24696420210058e-11,0,2.52681860328592e-15,0,0,0,2.57620538026979e-09,0,0,0,7.56993231620402e-06,0,3379.13169381113,0,1.39966150125374e-05,0,393244.638356858,0
273,0.000273,3.5887783248607e-06,0,5.86481975344432e-07,0,1.00781089705116e-06,0,1.23925393084186e-06,0,1.24041250774434e-11,0,2.49909320376268e-15,0,0,0,2.56111378088493e-09,0,0,0,7.5709594349751e-06,0,3379.31473989589,0,1.39958580834783e-05,0,393244.672646171,0
274,0.000274,3.58922877150129e-06,0,5.86026886824314e-07,0,1.00563939786332e-06,0,1.23967341090658e-06,0,1.23393422967865e-11,0,2.47183828549764e-15,0,0,0,2.5462009497085e-09,0,0,0,7.57197908179637e-06,0,3379.49660506206,0,1.39951060916557e-05,0,393244.705947663,0
275,0.000275,3.58967451530876e-06,0,5.85574460007953e-07,0,1.00348500584257e-06,0,1.24008975642314e-06,0,1.22752773011355e-11,0,2.44504149271564e-15,0,0,0,2.5314628374896e-09,0,0,0,7.57299138561179e-06,0,3379.67731415592,0,1.3994358863754e-05,0,393244.736326687,0
276,0.000276,3.59011557620046e-06,0,5.85124714091566e-07,0,1.00134772774893e-06,0,1.24050295982824e-06,0,1.22119251335405e-11,0,2.41869554689943e-15,0,0,0,2.51689803762941e-09,0,0,0,7.57399633340175e-06,0,3379.85686146333,0,1.39936164236524e-05,0,393244.763832466,0
277,0.000277,3.59055209818695e-06,0,5.84677641765628e-07,0,9.99227364121966e-07,0,1.24091308978014e-06,0,1.21492742338428e-11,0,2.39279020915803e-15,0,0,0,2.50250359234127e-09,0,0,0,7.57499411566729e-06,0,3380.03526140513,0,1.39928789647813e-05,0,393244.795621749,0
278,0.000278,3.59098411620442e-06,0,5.8423318942052e-07,0,9.9712362004798e-07,0,1.24132017862424e-06,0,1.20873111680635e-11,0,2.36731499564136e-15,0,0,0,2.48827616623677e-09,0,0,0,7.57598478959353e-06,0,3380.21253159708,0,1.39921462597354e-05,0,393244.827396017,0
279,0.000279,3.59141168982993e-06,0,5.83791354242231e-07,0,9.95036384280112e-07,0,1.24172424972276e-06,0,1.20260276760064e-11,0,2.34226159230838e-15,0,0,0,2.47421360132542e-09,0,0,0,7.57696841635573e-06,0,3380.38867686794,0,1.3991418336402e-05,0,393244.860542484,0
280,0.00028,3.59183494773207e-06,0,5.83352008761503e-07,0,9.92964995561639e-07,0,1.24212541645702e-06,0,1.19653997003477e-11,0,2.31761538170876e-15,0,0,0,2.46031012593811e-09,0,0,0,7.57794524647566e-06,0,3380.56374651622,0,1.39906948928311e-05,0,393244.89235015,0
