Step,Time (s),AL (mol/cm3),Err,O2 (mol/cm3),Err,ALO (mol/cm3),Err,O (mol/cm3),Err,ALO2 (mol/cm3),Err,AL2O2 (mol/cm3),Err,AL2O3(S) (mol/cm3),Err,AL2O (mol/cm3),Err,AL(L) (mol/cm3),Err,AL2O3(L) (mol/cm3),Err,T (K),Err,Density (mol/cm3),Err,Pressure (Pa),Err
243,0.1215,0,0,2.0713250475129e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18121840589435e-07,0,3.76579581587752e-11,0,2234.32927974469,0,2.15314099736766e-05,0,399994.778563425,0
244,0.122,0,0,2.07062808473619e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17846261821146e-07,0,3.77977117441706e-11,0,2235.08129511351,0,2.15241649068948e-05,0,399994.767238838,0
245,0.1225,0,0,2.06993194910786e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17571009652091e-07,0,3.79375338466919e-11,0,2235.83292358186,0,2.15169284382645e-05,0,399994.755933546,0
246,0.123,0,0,2.06923675415941e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17296128973278e-07,0,3.80774013380608e-11,0,2236.58404116257,0,2.15097017479687e-05,0,399994.744651196,0
247,0.1235,0,0,2.06854366767164e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17022081528008e-07,0,3.82170783594002e-11,0,2237.33338343193,0,2.15024969753228e-05,0,399994.733429654,0
248,0.124,0,0,2.06785209358636e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16748631636507e-07,0,3.8356683724227e-11,0,2238.0815913436,0,2.14953079241838e-05,0,399994.722249552,0
249,0.1245,0,0,2.06716248631438e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16475958976083e-07,0,3.84961245255278e-11,0,2238.82817004169,0,2.14881393182444e-05,0,399994.71112552,0
250,0.125,0,0,2.06647468072079e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16203998254569e-07,0,3.863543279093e-11,0,2239.573294704,0,2.14809894408952e-05,0,399994.700052153,0
251,0.1255,0,0,2.06578835907206e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15932623841222e-07,0,3.87746717433394e-11,0,2240.31730645512,0,2.14738549892336e-05,0,399994.689019181,0
252,0.126,0,0,2.06510379630522e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15661944449362e-07,0,3.8913784528239e-11,0,2241.05990426163,0,2.1466738821286e-05,0,399994.678035375,0
253,0.1265,0,0,2.06442097049459e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15391951411849e-07,0,3.90527743769601e-11,0,2241.80110862473,0,2.14596407091321e-05,0,399994.667100014,0
254,0.127,0,0,2.06373892929666e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15122268168418e-07,0,3.91918343492257e-11,0,2242.54195099372,0,2.14525507529693e-05,0,399994.656182572,0
255,0.1275,0,0,2.06305901914702e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14853427109557e-07,0,3.93306890693764e-11,0,2243.28096631926,0,2.14454829492689e-05,0,399994.645326061,0
256,0.128,0,0,2.06238038233334e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14585089092422e-07,0,3.94695124676483e-11,0,2244.01908362112,0,2.14384283819383e-05,0,399994.634503072,0
257,0.1285,0,0,2.06170361699841e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14317490629082e-07,0,3.96081811669831e-11,0,2244.75564948804,0,2.14313932687944e-05,0,399994.623732605,0
258,0.129,0,0,2.06102837221111e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14050492960877e-07,0,3.97467658686147e-11,0,2245.49104266939,0,2.14243739618378e-05,0,399994.613003445,0
259,0.1295,0,0,2.06035441829861e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13784005274932e-07,0,3.98853128037605e-11,0,2246.22551074021,0,2.14173680735738e-05,0,399994.602308276,0
260,0.13,0,0,2.05968139983455e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13517887033545e-07,0,4.0023894418529e-11,0,2246.95943909947,0,2.14103719092735e-05,0,399994.591635801,0
261,0.1305,0,0,2.059010886667e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13252758972531e-07,0,4.01621863443149e-11,0,2247.69111275729,0,2.14034017878289e-05,0,399994.581035717,0
262,0.131,0,0,2.05834104987216e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12987897918233e-07,0,4.03005645956288e-11,0,2248.4225243713,0,2.13964386972044e-05,0,399994.570450126,0
263,0.1315,0,0,2.05767248964586e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12723541195715e-07,0,4.04389047498591e-11,0,2249.15301700898,0,2.13894888765591e-05,0,399994.559897971,0
264,0.132,0,0,2.05700552077212e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12459813276123e-07,0,4.05771407577204e-11,0,2249.88224416293,0,2.13825555981381e-05,0,399994.549389182,0
265,0.1325,0,0,2.05634064498966e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12196912555842e-07,0,4.07151673109003e-11,0,2250.60965384605,0,2.13756440776197e-05,0,399994.538939475,0
266,0.133,0,0,2.05567648847605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11934295809153e-07,0,4.08532686192556e-11,0,2251.33674644287,0,2.13687400338383e-05,0,399994.528505617,0
267,0.1335,0,0,2.05501395523861e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11672320494358e-07,0,4.09912560891942e-11,0,2252.06253033186,0,2.13618528641366e-05,0,399994.518116013,0
268,0.134,0,0,2.0543533314068e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11411099753669e-07,0,4.11290688666058e-11,0,2252.78668880255,0,2.13549855428906e-05,0,399994.50777955,0
269,0.1345,0,0,2.05369457602298e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11150617394541e-07,0,4.12667140884628e-11,0,2253.50926320221,0,2.13481376443384e-05,0,399994.497494861,0
270,0.135,0,0,2.05303692941449e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10890573032354e-07,0,4.14043494385632e-11,0,2254.23108403532,0,2.13413012715267e-05,0,399994.487238174,0
271,0.1355,0,0,2.05238012321613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10630860552031e-07,0,4.15420305817048e-11,0,2254.95244421982,0,2.13344736347439e-05,0,399994.477001157,0
272,0.136,0,0,2.05172556951316e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10372038318299e-07,0,4.16794605338663e-11,0,2255.67179019134,0,2.13276694129104e-05,0,399994.466827731,0
273,0.1365,0,0,2.05107209233658e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10113641334439e-07,0,4.18168849433684e-11,0,2256.39041115789,0,2.13208763815852e-05,0,399994.456681272,0
274,0.137,0,0,2.05041951833114e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09855601053574e-07,0,4.19543397500084e-11,0,2257.10849609795,0,2.13140927387047e-05,0,399994.446556393,0
275,0.1375,0,0,2.04976897974796e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09598365191317e-07,0,4.20915855372034e-11,0,2257.82479654441,0,2.13073302542565e-05,0,399994.43648816,0
276,0.138,0,0,2.04911928165672e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09341461250519e-07,0,4.2228873366269e-11,0,2258.54062553391,0,2.13005765066911e-05,0,399994.426439571,0
277,0.1385,0,0,2.04847129038219e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09085231795202e-07,0,4.23660194266163e-11,0,2259.25502639941,0,2.12938405016366e-05,0,399994.416437384,0
278,0.139,0,0,2.04782514203423e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08829730648605e-07,0,4.25029936094205e-11,0,2259.96784580877,0,2.12871236539845e-05,0,399994.406485713,0
279,0.1395,0,0,2.04717992486239e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08574597286616e-07,0,4.26399882185741e-11,0,2260.68008703782,0,2.12804164858987e-05,0,399994.396556424,0
280,0.14,0,0,2.04653645696204e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08320155204114e-07,0,4.27768287293424e-11,0,2261.39084470776,0,2.12737275016532e-05,0,399994.386674704,0
281,0.1405,0,0,2.04589363798247e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08065969298546e-07,0,4.2913748343993e-11,0,2262.10133206371,0,2.12670452628716e-05,0,399994.376806713,0
282,0.141,0,0,2.04525285316641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0781258732936e-07,0,4.30504512121441e-11,0,2262.81001578774,0,2.12603841694447e-05,0,399994.366994918,0
283,0.1415,0,0,2.04461383712171e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07559904356859e-07,0,4.31869924869087e-11,0,2263.51718583422,0,2.12537414625665e-05,0,399994.357231082,0
284,0.142,0,0,2.04397567688433e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07307559373927e-07,0,4.33235663363e-11,0,2264.22385015091,0,2.12471076517836e-05,0,399994.347487318,0
285,0.1425,0,0,2.0433385254254e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07055612870181e-07,0,4.346013956094e-11,0,2264.92983783845,0,2.12404843272638e-05,0,399994.33776826,0
286,0.143,0,0,2.04270313757396e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06804363326665e-07,0,4.35965494763905e-11,0,2265.63431012222,0,2.12338793356157e-05,0,399994.32809692,0
287,0.1435,0,0,2.04206848280564e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06553403247842e-07,0,4.37330164658776e-11,0,2266.33840730959,0,2.12272819643207e-05,0,399994.318441857,0
288,0.144,0,0,2.04143491886896e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06302874098222e-07,0,4.38694631701382e-11,0,2267.04173106085,0,2.1220695932251e-05,0,399994.308813999,0
289,0.1445,0,0,2.04080312706681e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06053045286122e-07,0,4.40057419175623e-11,0,2267.74352256357,0,2.12141283216962e-05,0,399994.299234,0
290,0.145,0,0,2.04017320635015e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05803955942297e-07,0,4.41418299875453e-11,0,2268.44366855689,0,2.12075801612737e-05,0,399994.289704746,0
291,0.1455,0,0,2.0395445177677e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05555353408687e-07,0,4.42778642698922e-11,0,2269.14287637445,0,2.120104480895e-05,0,399994.280206877,0
292,0.146,0,0,2.03891705741386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05307236142416e-07,0,4.44138448226812e-11,0,2269.84114822804,0,2.11945222241258e-05,0,399994.270740269,0
293,0.1465,0,0,2.03829130508608e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05059793872213e-07,0,4.45496666652535e-11,0,2270.53794759458,0,2.11880173943997e-05,0,399994.261319342,0
294,0.147,0,0,2.03766636697954e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04812673161068e-07,0,4.46855229249922e-11,0,2271.23426749064,0,2.11815210284794e-05,0,399994.251917149,0
295,0.1475,0,0,2.03704260885267e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04566018642713e-07,0,4.48213335548313e-11,0,2271.92969876012,0,2.1175036928503e-05,0,399994.242544678,0
296,0.148,0,0,2.03641990276647e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04319779727185e-07,0,4.49571257243381e-11,0,2272.6243821373,0,2.11685637645176e-05,0,399994.233198069,0
297,0.1485,0,0,2.03579900319609e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0407425476117e-07,0,4.50927339540326e-11,0,2273.31747346832,0,2.1162109379456e-05,0,399994.22389995,0
298,0.149,0,0,2.03517990273767e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03829440819599e-07,0,4.52281584812891e-11,0,2274.00897772133,0,2.11556736963548e-05,0,399994.214650004,0
299,0.1495,0,0,2.03456087265263e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03584654300041e-07,0,4.53637768517963e-11,0,2274.70082414158,0,2.11492387446032e-05,0,399994.205396512,0
300,0.15,0,0,2.03394375457604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03340623451401e-07,0,4.54991851480224e-11,0,2275.39095298224,0,2.1142823668397e-05,0,399994.196194499,0
301,0.1505,0,0,2.0333279775662e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03097122505043e-07,0,4.56345074054624e-11,0,2276.07999975364,0,2.11364225326744e-05,0,399994.187026906,0
302,0.151,0,0,2.03271306440916e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02853962754345e-07,0,4.57698477904468e-11,0,2276.76849654893,0,2.11300303766938e-05,0,399994.177879455,0
303,0.1515,0,0,2.03209973162088e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02611427538079e-07,0,4.59050478439882e-11,0,2277.45563906613,0,2.11236546487947e-05,0,399994.168773484,0
304,0.152,0,0,2.03148793603808e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02369499790067e-07,0,4.60401159348989e-11,0,2278.14147287191,0,2.11172949002868e-05,0,399994.159707609,0
305,0.1525,0,0,2.03087690817144e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02127875225834e-07,0,4.61752211667048e-11,0,2278.82685855138,0,2.11109431321614e-05,0,399994.150659054,0
306,0.153,0,0,2.03026633749567e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01886431051811e-07,0,4.63104319948118e-11,0,2279.51214352443,0,2.11045961164405e-05,0,399994.1416186,0
307,0.1535,0,0,2.02965761839419e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0164571866449e-07,0,4.64454389793853e-11,0,2280.19576093227,0,2.10982683480453e-05,0,399994.132627494,0
308,0.154,0,0,2.02905033559013e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01405573848892e-07,0,4.65803329617341e-11,0,2280.87817415972,0,2.10919555100832e-05,0,399994.123673407,0
309,0.1545,0,0,2.02844417189901e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01165871178829e-07,0,4.67151835107426e-11,0,2281.55973739344,0,2.10856543053525e-05,0,399994.114746925,0
310,0.155,0,0,2.0278403867162e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00927108674774e-07,0,4.68497091838548e-11,0,2282.23903153134,0,2.10793778255459e-05,0,399994.105885099,0
311,0.1555,0,0,2.027237107596e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00688545893794e-07,0,4.69843260181216e-11,0,2282.91816048943,0,2.10731066061799e-05,0,399994.097032851,0
312,0.156,0,0,2.0266343824086e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0045020176605e-07,0,4.71190232207855e-11,0,2283.59706967845,0,2.10668411448753e-05,0,399994.088191581,0
313,0.1565,0,0,2.02603311056339e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00212431958743e-07,0,4.7253599250261e-11,0,2284.27474442333,0,2.10605907911918e-05,0,399994.079387682,0
314,0.157,0,0,2.02543353956443e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99975334348328e-07,0,4.73879975454571e-11,0,2284.95090298387,0,2.10543581179902e-05,0,399994.07062833,0
315,0.1575,0,0,2.0248348557533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99738587179123e-07,0,4.75223995504136e-11,0,2285.62646064796,0,2.10481346671116e-05,0,399994.061889692,0
316,0.158,0,0,2.02423742330077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99502334462298e-07,0,4.76567228647115e-11,0,2286.3010047283,0,2.10419242241929e-05,0,399994.053182418,0
317,0.1585,0,0,2.0236406961666e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99266360269193e-07,0,4.77910896467025e-11,0,2286.97515009418,0,2.10357211130249e-05,0,399994.044490556,0
318,0.159,0,0,2.02304605181515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99031209316291e-07,0,4.7925188811281e-11,0,2287.64733825293,0,2.10295396526566e-05,0,399994.035854189,0
319,0.1595,0,0,2.0224517849303e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98796207241472e-07,0,4.80594039873048e-11,0,2288.31949465315,0,2.10233621159485e-05,0,399994.02722371,0
320,0.16,0,0,2.02185894933555e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98561770778741e-07,0,4.81934967255353e-11,0,2288.99042598138,0,2.1017199457631e-05,0,399994.018629714,0
321,0.1605,0,0,2.02126776051222e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98327985142265e-07,0,4.83274171462113e-11,0,2289.65988567031,0,2.10110539176816e-05,0,399994.01007839,0
322,0.161,0,0,2.02067789560226e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98094722659991e-07,0,4.84612372655883e-11,0,2290.32823668774,0,2.10049221399199e-05,0,399994.001560331,0
323,0.1615,0,0,2.02008869605585e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97861722909189e-07,0,4.85951058424549e-11,0,2290.99622352195,0,2.09987972785735e-05,0,399993.993056529,0
324,0.162,0,0,2.01950113335374e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97629370064602e-07,0,4.87288014467798e-11,0,2291.66274292454,0,2.09926894324035e-05,0,399993.984594975,0
325,0.1625,0,0,2.0189150069304e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9739758481445e-07,0,4.88623685465318e-11,0,2292.32801969217,0,2.0986596516487e-05,0,399993.976169856,0
326,0.163,0,0,2.01832990055403e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97166202560462e-07,0,4.89959011219917e-11,0,2292.99252413793,0,2.09805142040019e-05,0,399993.967769155,0
327,0.1635,0,0,2.01774516470809e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96934966449832e-07,0,4.91295470596696e-11,0,2293.65699282506,0,2.09744357430777e-05,0,399993.959374233,0
328,0.164,0,0,2.01716222157919e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96704438893102e-07,0,4.92629806935783e-11,0,2294.3198079573,0,2.09683759176657e-05,0,399993.951025879,0
329,0.1645,0,0,2.01658045731057e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96474377139999e-07,0,4.93963413838631e-11,0,2294.98166485069,0,2.09623283465871e-05,0,399993.942706435,0
330,0.165,0,0,2.01599985174151e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96244773219403e-07,0,4.95296329589851e-11,0,2295.64258446889,0,2.09562928202675e-05,0,399993.934415313,0
331,0.1655,0,0,2.01541993688293e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96015442063363e-07,0,4.96629622829106e-11,0,2296.30309800871,0,2.09502644738549e-05,0,399993.926139165,0
332,0.166,0,0,2.0148415359154e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95786709205388e-07,0,4.97961394188389e-11,0,2296.96226610938,0,2.09442518644988e-05,0,399993.917901435,0
333,0.1665,0,0,2.01426448382985e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95558509393518e-07,0,4.9929201286819e-11,0,2297.62027432403,0,2.09382532768933e-05,0,399993.909697353,0
334,0.167,0,0,2.01368792951879e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95330506051739e-07,0,5.00623435426473e-11,0,2298.27809160899,0,2.09322598635832e-05,0,399993.901502757,0
335,0.1675,0,0,2.01311252978495e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95102958919109e-07,0,5.01954141004094e-11,0,2298.9349673458,0,2.09262784521827e-05,0,399993.89333627,0
336,0.168,0,0,2.01253870333776e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94876033580027e-07,0,5.03283151525263e-11,0,2299.59042122242,0,2.09203133952728e-05,0,399993.885209725,0
337,0.1685,0,0,2.01196524232864e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94649252380144e-07,0,5.046132576954e-11,0,2300.24583123194,0,2.09143521369923e-05,0,399993.877088923,0
338,0.169,0,0,2.01139267368955e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94422823700689e-07,0,5.05943235091532e-11,0,2300.9005942757,0,2.09084001549197e-05,0,399993.86898876,0
339,0.1695,0,0,2.01082262034752e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94197389348762e-07,0,5.07269301422612e-11,0,2301.55285157367,0,2.09024743197541e-05,0,399993.860955041,0
340,0.17,0,0,2.01025367268865e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93972391878829e-07,0,5.08594720309115e-11,0,2302.20421268592,0,2.08965599782374e-05,0,399993.852947926,0
341,0.1705,0,0,2.00968502102924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93747511092081e-07,0,5.09921374159396e-11,0,2302.85560346551,0,2.08906487135219e-05,0,399993.844944593,0
342,0.171,0,0,2.00911733244608e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93523010793255e-07,0,5.11247704474749e-11,0,2303.50625891863,0,2.08847474600245e-05,0,399993.836963846,0
343,0.1715,0,0,2.00855115842723e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93299109077579e-07,0,5.12572414278551e-11,0,2304.15554490746,0,2.08788619505914e-05,0,399993.829021123,0
344,0.172,0,0,2.00798631239665e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93075732162945e-07,0,5.13895929304924e-11,0,2304.80367293448,0,2.08729902457224e-05,0,399993.821111184,0
345,0.1725,0,0,2.00742201641216e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92852572401565e-07,0,5.1522006609895e-11,0,2305.45153406915,0,2.08671242585297e-05,0,399993.813212206,0
346,0.173,0,0,2.00685915088215e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92629977965978e-07,0,5.16542752941848e-11,0,2306.09811598681,0,2.08612731410628e-05,0,399993.805348813,0
347,0.1735,0,0,2.00629729043198e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92407780636508e-07,0,5.178649804974e-11,0,2306.74390524566,0,2.08554324714544e-05,0,399993.797509086,0
348,0.174,0,0,2.00573688831206e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92186159660449e-07,0,5.19185673575047e-11,0,2307.38837885214,0,2.08496069613484e-05,0,399993.789705622,0
349,0.1745,0,0,2.00517672354844e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91964632183064e-07,0,5.20507703947289e-11,0,2308.03293951956,0,2.08437839184379e-05,0,399993.781904426,0
350,0.175,0,0,2.00461804879317e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91743693589529e-07,0,5.21828110900821e-11,0,2308.6761446051,0,2.08379763643323e-05,0,399993.774140341,0
351,0.1755,0,0,2.00406046550735e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91523186271916e-07,0,5.23147826653123e-11,0,2309.31845073102,0,2.0832180156128e-05,0,399993.766402229,0
352,0.176,0,0,2.00350410400002e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91303161765072e-07,0,5.24466534739827e-11,0,2309.95970587325,0,2.08263966484187e-05,0,399993.758693731,0
353,0.1765,0,0,2.0029490112065e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91083638632271e-07,0,5.25784114904199e-11,0,2310.59985384379,0,2.08206263291087e-05,0,399993.751016097,0
354,0.177,0,0,2.00239418441655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90864220331572e-07,0,5.27102942396552e-11,0,2311.24004973818,0,2.08148587747913e-05,0,399993.743341565,0
355,0.1775,0,0,2.00184102208907e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90645459914952e-07,0,5.28419687695106e-11,0,2311.87867847765,0,2.08091085227744e-05,0,399993.735708779,0
356,0.178,0,0,2.00128839572638e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90426911094365e-07,0,5.29737028782134e-11,0,2312.51704101442,0,2.0803363842061e-05,0,399993.728086567,0
357,0.1785,0,0,2.00073693930671e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90208824592023e-07,0,5.31053449668737e-11,0,2313.15440372338,0,2.07976313230041e-05,0,399993.720492402,0
358,0.179,0,0,2.00018683804263e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.899912736564e-07,0,5.3236849905109e-11,0,2313.79055043174,0,2.07919128909326e-05,0,399993.712931366,0
359,0.1795,0,0,1.99963736218758e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89773969692809e-07,0,5.33683914458872e-11,0,2314.42632337152,0,2.07862009599601e-05,0,399993.705383341,0
360,0.18,0,0,1.99908911097225e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89557149683073e-07,0,5.34998255851593e-11,0,2315.06102777246,0,2.07805017592311e-05,0,399993.697864821,0
361,0.1805,0,0,1.99854136572665e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89340529411825e-07,0,5.36313240398799e-11,0,2315.69549421128,0,2.07748078180024e-05,0,399993.690356026,0
362,0.181,0,0,1.99799520043963e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89124533617461e-07,0,5.37626283298961e-11,0,2316.32847704655,0,2.07691303006421e-05,0,399993.682886422,0
363,0.1815,0,0,1.99745046821805e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88909104209443e-07,0,5.38937725781095e-11,0,2316.96014392935,0,2.07634676801625e-05,0,399993.675451904,0
364,0.182,0,0,1.99690576573371e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88693686203799e-07,0,5.40250941542091e-11,0,2317.59212092991,0,2.07578053686351e-05,0,399993.668014139,0
365,0.1825,0,0,1.99636255425232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88478857500041e-07,0,5.41562404249873e-11,0,2318.22271160678,0,2.07521585562637e-05,0,399993.660613015,0
366,0.183,0,0,1.99582041965199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88264454323593e-07,0,5.4287310385088e-11,0,2318.8523945097,0,2.07465229381539e-05,0,399993.653237188,0
367,0.1835,0,0,1.99527880180312e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88050255155601e-07,0,5.44184389544239e-11,0,2319.48181894866,0,2.07408926916258e-05,0,399993.645871419,0
368,0.184,0,0,1.99473869619614e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87836653694094e-07,0,5.4549384490401e-11,0,2320.10982648243,0,2.073527816504e-05,0,399993.63854275,0
369,0.1845,0,0,1.99419918151131e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87623285576224e-07,0,5.46803695776699e-11,0,2320.73748659182,0,2.07296697810589e-05,0,399993.631226158,0
370,0.185,0,0,1.99366087152028e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87410393538404e-07,0,5.48112446666731e-11,0,2321.36408385643,0,2.07240739199859e-05,0,399993.623938257,0
371,0.1855,0,0,1.99312376706314e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87197977914597e-07,0,5.49420086663592e-11,0,2321.98961530008,0,2.07184905905547e-05,0,399993.616679052,0
372,0.186,0,0,1.99258751932448e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86985900755703e-07,0,5.50727457672243e-11,0,2322.61448546912,0,2.07129161667463e-05,0,399993.609439077,0
