Weight (cm-3),Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (-),Num coags (-),aluminum
195312887955.464,16375.4441778243,16375.4441778243,16375.4441778243,8.42434318443402e-06,2.29920754605681e-09,8.96690942962158e-09,0.0014,2,0,200000000012108
195312887955.464,16375.444177829,16375.444177829,16375.444177829,8.42434318443888e-06,2.2992075460588e-09,8.96690942962933e-09,0.0014,2,0,200000000012281
195312887955.464,16375.4441778286,16375.4441778286,16375.4441778286,8.42434318443852e-06,2.29920754605865e-09,8.96690942962875e-09,0.0014,2,0,200000000012268
195312887955.464,16375.4441778245,16375.4441778245,16375.4441778245,8.42434318443422e-06,2.29920754605689e-09,8.96690942962189e-09,0.0014,2,0,200000000012115
195312887955.464,16375.4441778148,16375.4441778148,16375.4441778148,8.42434318442425e-06,2.29920754605281e-09,8.96690942960597e-09,0.0014,2,0,200000000011760
195312887955.464,16375.4441778178,16375.4441778178,16375.4441778178,8.4243431844274e-06,2.2992075460541e-09,8.966909429611e-09,0.0014,2,0,200000000011872
195312887955.464,16375.4441778186,16375.4441778186,16375.4441778186,8.42434318442824e-06,2.29920754605445e-09,8.96690942961234e-09,0.0014,2,0,200000000011902
195312887955.464,16375.4441778234,16375.4441778234,16375.4441778234,8.4243431844331e-06,2.29920754605644e-09,8.9669094296201e-09,0.0014,2,0,200000000012075
195312887955.464,16375.4441778224,16375.4441778224,16375.4441778224,8.42434318443211e-06,2.29920754605603e-09,8.96690942961853e-09,0.0014,2,0,200000000012040
195312887955.464,16375.444177817,16375.444177817,16375.444177817,8.42434318442652e-06,2.29920754605375e-09,8.96690942960961e-09,0.0014,2,0,200000000011841
195312887955.464,16375.4441778191,16375.4441778191,16375.4441778191,8.42434318442871e-06,2.29920754605464e-09,8.9669094296131e-09,0.0014,2,0,200000000011919
195312887955.464,16375.4441778205,16375.4441778205,16375.4441778205,8.42434318443015e-06,2.29920754605523e-09,8.96690942961539e-09,0.0014,2,0,200000000011970
195312887955.464,16375.4441778198,16375.4441778198,16375.4441778198,8.42434318442942e-06,2.29920754605493e-09,8.96690942961423e-09,0.0014,2,0,200000000011944
195312887955.464,16375.4441778187,16375.4441778187,16375.4441778187,8.42434318442833e-06,2.29920754605448e-09,8.96690942961247e-09,0.0014,2,0,200000000011905
195312887955.464,16375.4441778134,16375.4441778134,16375.4441778134,8.42434318442285e-06,2.29920754605224e-09,8.96690942960373e-09,0.0014,2,0,200000000011710
195312887955.464,16375.4441778136,16375.4441778136,16375.4441778136,8.4243431844231e-06,2.29920754605234e-09,8.96690942960414e-09,0.0014,2,0,200000000011719
195312887955.464,16375.4441778132,16375.4441778132,16375.4441778132,8.42434318442259e-06,2.29920754605214e-09,8.96690942960333e-09,0.0014,2,0,200000000011701
195312887955.464,16375.4441778176,16375.4441778176,16375.4441778176,8.42434318442712e-06,2.29920754605399e-09,8.96690942961055e-09,0.0014,2,0,200000000011862
195312887955.464,16375.444177815,16375.444177815,16375.444177815,8.42434318442445e-06,2.29920754605289e-09,8.96690942960629e-09,0.0014,2,0,200000000011767
195312887955.464,16375.4441778119,16375.4441778119,16375.4441778119,8.42434318442127e-06,2.2992075460516e-09,8.96690942960122e-09,0.0014,2,0,200000000011654
195312887955.464,16375.44417781,16375.44417781,16375.44417781,8.42434318441934e-06,2.2992075460508e-09,8.96690942959813e-09,0.0014,2,0,200000000011585
195312887955.464,16375.4441778175,16375.4441778175,16375.4441778175,8.42434318442709e-06,2.29920754605397e-09,8.9669094296105e-09,0.0014,2,0,200000000011861
195312887955.464,16375.4441778089,16375.4441778089,16375.4441778089,8.42434318441824e-06,2.29920754605035e-09,8.96690942959638e-09,0.0014,2,0,200000000011546
195312887955.464,16375.4441778103,16375.4441778103,16375.4441778103,8.4243431844197e-06,2.29920754605095e-09,8.96690942959871e-09,0.0014,2,0,200000000011598
195312887955.464,16375.4441778096,16375.4441778096,16375.4441778096,8.42434318441894e-06,2.29920754605064e-09,8.9669094295975e-09,0.0014,2,0,200000000011571
195312887955.464,16375.4441778022,16375.4441778022,16375.4441778022,8.42434318441128e-06,2.2992075460475e-09,8.96690942958526e-09,0.0014,2,0,200000000011298
195312887955.464,16375.4441778106,16375.4441778106,16375.4441778106,8.42434318441995e-06,2.29920754605105e-09,8.96690942959911e-09,0.0014,2,0,200000000011607
195312887955.464,16375.4441778144,16375.4441778144,16375.4441778144,8.42434318442392e-06,2.29920754605268e-09,8.96690942960544e-09,0.0014,2,0,200000000011748
195312887955.464,16375.4441778085,16375.4441778085,16375.4441778085,8.42434318441779e-06,2.29920754605017e-09,8.96690942959566e-09,0.0014,2,0,200000000011530
195312887955.464,16375.4441778061,16375.4441778061,16375.4441778061,8.42434318441529e-06,2.29920754604915e-09,8.96690942959167e-09,0.0014,2,0,200000000011441
195312887955.464,16375.4441778059,16375.4441778059,16375.4441778059,8.42434318441509e-06,2.29920754604907e-09,8.96690942959136e-09,0.0014,2,0,200000000011434
195312887955.464,16375.4441778045,16375.4441778045,16375.4441778045,8.42434318441372e-06,2.2992075460485e-09,8.96690942958916e-09,0.0014,2,0,200000000011385
195312887955.464,16375.4441778078,16375.4441778078,16375.4441778078,8.42434318441706e-06,2.29920754604987e-09,8.9669094295945e-09,0.0014,2,0,200000000011504
195312887955.464,16375.4441778054,16375.4441778054,16375.4441778054,8.42434318441462e-06,2.29920754604887e-09,8.9669094295906e-09,0.0014,2,0,200000000011417
195312887955.464,16375.4441778059,16375.4441778059,16375.4441778059,8.42434318441509e-06,2.29920754604907e-09,8.96690942959136e-09,0.0014,2,0,200000000011434
195312887955.464,16375.4441778014,16375.4441778014,16375.4441778014,8.42434318441055e-06,2.2992075460472e-09,8.96690942958409e-09,0.0014,2,0,200000000011272
195312887955.464,16375.4441778027,16375.4441778027,16375.4441778027,8.42434318441178e-06,2.29920754604771e-09,8.96690942958607e-09,0.0014,2,0,200000000011316
195312887955.464,16375.4441778013,16375.4441778013,16375.4441778013,8.42434318441035e-06,2.29920754604712e-09,8.96690942958378e-09,0.0014,2,0,200000000011265
195312887955.464,16375.4441778039,16375.4441778039,16375.4441778039,8.42434318441308e-06,2.29920754604824e-09,8.96690942958813e-09,0.0014,2,0,200000000011362
195312887955.464,16375.444177802,16375.444177802,16375.444177802,8.42434318441108e-06,2.29920754604742e-09,8.96690942958495e-09,0.0014,2,0,200000000011291
195312887955.464,16375.4441777958,16375.4441777958,16375.4441777958,8.42434318440471e-06,2.29920754604481e-09,8.96690942957477e-09,0.0014,2,0,200000000011064
195312887955.464,16375.4441777967,16375.4441777967,16375.4441777967,8.42434318440566e-06,2.2992075460452e-09,8.96690942957629e-09,0.0014,2,0,200000000011098
195312887955.464,16375.4441778008,16375.4441778008,16375.4441778008,8.42434318440993e-06,2.29920754604695e-09,8.96690942958311e-09,0.0014,2,0,200000000011250
195312887955.464,16375.444177799,16375.444177799,16375.444177799,8.42434318440802e-06,2.29920754604617e-09,8.96690942958006e-09,0.0014,2,0,200000000011182
195312887955.464,16375.444177796,16375.444177796,16375.444177796,8.42434318440496e-06,2.29920754604492e-09,8.96690942957517e-09,0.0014,2,0,200000000011073
195312887955.464,16375.4441777937,16375.4441777937,16375.4441777937,8.4243431844026e-06,2.29920754604395e-09,8.96690942957141e-09,0.0014,2,0,200000000010989
195312887955.464,16375.4441777947,16375.4441777947,16375.4441777947,8.42434318440358e-06,2.29920754604435e-09,8.96690942957298e-09,0.0014,2,0,200000000011024
195312887955.464,16375.4441777918,16375.4441777918,16375.4441777918,8.42434318440058e-06,2.29920754604312e-09,8.96690942956818e-09,0.0014,2,0,200000000010917
195312887955.464,16375.4441777933,16375.4441777933,16375.4441777933,8.42434318440218e-06,2.29920754604378e-09,8.96690942957074e-09,0.0014,2,0,200000000010974
195312887955.464,16375.4441777963,16375.4441777963,16375.4441777963,8.42434318440529e-06,2.29920754604505e-09,8.96690942957571e-09,0.0014,2,0,200000000011085
195312887955.464,16375.4441777957,16375.4441777957,16375.4441777957,8.42434318440468e-06,2.2992075460448e-09,8.96690942957473e-09,0.0014,2,0,200000000011063
195312887955.464,16375.4441777929,16375.4441777929,16375.4441777929,8.4243431844017e-06,2.29920754604358e-09,8.96690942956997e-09,0.0014,2,0,200000000010957
195312887955.464,16375.4441777896,16375.4441777896,16375.4441777896,8.42434318439831e-06,2.29920754604219e-09,8.96690942956455e-09,0.0014,2,0,200000000010836
195312887955.464,16375.4441777884,16375.4441777884,16375.4441777884,8.42434318439709e-06,2.2992075460417e-09,8.96690942956262e-09,0.0014,2,0,200000000010793
195312887955.464,16375.4441777957,16375.4441777957,16375.4441777957,8.42434318440459e-06,2.29920754604477e-09,8.96690942957459e-09,0.0014,2,0,200000000011060
195312887955.464,16375.4441777882,16375.4441777882,16375.4441777882,8.42434318439693e-06,2.29920754604163e-09,8.96690942956235e-09,0.0014,2,0,200000000010787
195312887955.464,16375.4441777877,16375.4441777877,16375.4441777877,8.42434318439645e-06,2.29920754604143e-09,8.96690942956159e-09,0.0014,2,0,200000000010770
195312887955.464,16375.4441777914,16375.4441777914,16375.4441777914,8.42434318440016e-06,2.29920754604295e-09,8.9669094295675e-09,0.0014,2,0,200000000010902
195312887955.464,16375.4441777938,16375.4441777938,16375.4441777938,8.42434318440269e-06,2.29920754604399e-09,8.96690942957154e-09,0.0014,2,0,200000000010992
195312887955.464,16375.4441777959,16375.4441777959,16375.4441777959,8.42434318440485e-06,2.29920754604487e-09,8.96690942957499e-09,0.0014,2,0,200000000011069
195312887955.464,16375.4441777867,16375.4441777867,16375.4441777867,8.42434318439541e-06,2.29920754604101e-09,8.96690942955993e-09,0.0014,2,0,200000000010733
195312887955.464,16375.4441777842,16375.4441777842,16375.4441777842,8.42434318439283e-06,2.29920754603995e-09,8.9669094295558e-09,0.0014,2,0,200000000010641
195312887955.464,16375.4441777832,16375.4441777832,16375.4441777832,8.42434318439182e-06,2.29920754603954e-09,8.96690942955419e-09,0.0014,2,0,200000000010605
195312887955.464,16375.444177787,16375.444177787,16375.444177787,8.42434318439572e-06,2.29920754604113e-09,8.96690942956042e-09,0.0014,2,0,200000000010744
195312887955.464,16375.4441777849,16375.4441777849,16375.4441777849,8.42434318439353e-06,2.29920754604024e-09,8.96690942955693e-09,0.0014,2,0,200000000010666
195312887955.464,16375.4441777855,16375.4441777855,16375.4441777855,8.42434318439409e-06,2.29920754604047e-09,8.96690942955782e-09,0.0014,2,0,200000000010686
195312887955.464,16375.4441777866,16375.4441777866,16375.4441777866,8.42434318439527e-06,2.29920754604095e-09,8.96690942955971e-09,0.0014,2,0,200000000010728
195312887955.464,16375.4441777822,16375.4441777822,16375.4441777822,8.42434318439072e-06,2.29920754603909e-09,8.96690942955244e-09,0.0014,2,0,200000000010566
195312887955.464,16375.4441777826,16375.4441777826,16375.4441777826,8.4243431843912e-06,2.29920754603928e-09,8.9669094295532e-09,0.0014,2,0,200000000010583
195312887955.464,16375.444177783,16375.444177783,16375.444177783,8.42434318439154e-06,2.29920754603942e-09,8.96690942955374e-09,0.0014,2,0,200000000010595
195312887955.464,16375.4441777754,16375.4441777754,16375.4441777754,8.42434318438379e-06,2.29920754603625e-09,8.96690942954137e-09,0.0014,2,0,200000000010319
195312887955.464,16375.4441777806,16375.4441777806,16375.4441777806,8.42434318438906e-06,2.29920754603841e-09,8.96690942954979e-09,0.0014,2,0,200000000010507
195312887955.464,16375.4441777816,16375.4441777816,16375.4441777816,8.42434318439007e-06,2.29920754603882e-09,8.96690942955141e-09,0.0014,2,0,200000000010543
195312887955.464,16375.4441777816,16375.4441777816,16375.4441777816,8.42434318439016e-06,2.29920754603886e-09,8.96690942955155e-09,0.0014,2,0,200000000010546
195312887955.464,16375.444177778,16375.444177778,16375.444177778,8.4243431843864e-06,2.29920754603732e-09,8.96690942954554e-09,0.0014,2,0,200000000010412
195312887955.464,16375.4441777781,16375.4441777781,16375.4441777781,8.42434318438648e-06,2.29920754603735e-09,8.96690942954567e-09,0.0014,2,0,200000000010415
195312887955.464,16375.4441777777,16375.4441777777,16375.4441777777,8.42434318438611e-06,2.2992075460372e-09,8.96690942954509e-09,0.0014,2,0,200000000010402
195312887955.464,16375.4441777763,16375.4441777763,16375.4441777763,8.42434318438468e-06,2.29920754603662e-09,8.9669094295428e-09,0.0014,2,0,200000000010351
195312887955.464,16375.4441777776,16375.4441777776,16375.4441777776,8.42434318438598e-06,2.29920754603714e-09,8.96690942954486e-09,0.0014,2,0,200000000010397
195312887955.464,16375.4441777771,16375.4441777771,16375.4441777771,8.42434318438544e-06,2.29920754603693e-09,8.96690942954401e-09,0.0014,2,0,200000000010378
195312887955.464,16375.4441777767,16375.4441777767,16375.4441777767,8.42434318438505e-06,2.29920754603677e-09,8.96690942954339e-09,0.0014,2,0,200000000010364
195312887955.464,16375.4441777725,16375.4441777725,16375.4441777725,8.42434318438081e-06,2.29920754603503e-09,8.96690942953662e-09,0.0014,2,0,200000000010213
195312887955.464,16375.4441777676,16375.4441777676,16375.4441777676,8.42434318437567e-06,2.29920754603293e-09,8.96690942952841e-09,0.0014,2,0,200000000010030
195312887955.464,16375.4441777721,16375.4441777721,16375.4441777721,8.4243431843803e-06,2.29920754603482e-09,8.96690942953581e-09,0.0014,2,0,200000000010195
195312887955.464,16375.4441777692,16375.4441777692,16375.4441777692,8.42434318437733e-06,2.2992075460336e-09,8.96690942953106e-09,0.0014,2,0,200000000010089
195312887955.464,16375.4441777725,16375.4441777725,16375.4441777725,8.42434318438075e-06,2.29920754603501e-09,8.96690942953653e-09,0.0014,2,0,200000000010211
195312887955.464,16375.4441777714,16375.4441777714,16375.4441777714,8.4243431843796e-06,2.29920754603454e-09,8.96690942953469e-09,0.0014,2,0,200000000010170
195312887955.464,16375.4441777733,16375.4441777733,16375.4441777733,8.42434318438159e-06,2.29920754603535e-09,8.96690942953787e-09,0.0014,2,0,200000000010241
195312887955.464,16375.4441777747,16375.4441777747,16375.4441777747,8.42434318438305e-06,2.29920754603595e-09,8.9669094295402e-09,0.0014,2,0,200000000010293
195312887955.464,16375.4441777727,16375.4441777727,16375.4441777727,8.42434318438092e-06,2.29920754603508e-09,8.9669094295368e-09,0.0014,2,0,200000000010217
195312887955.464,16375.4441777703,16375.4441777703,16375.4441777703,8.42434318437851e-06,2.29920754603409e-09,8.96690942953294e-09,0.0014,2,0,200000000010131
195312887955.464,16375.4441777651,16375.4441777651,16375.4441777651,8.42434318437312e-06,2.29920754603188e-09,8.96690942952433e-09,0.0014,2,0,200000000009939
195312887955.464,16375.4441777719,16375.4441777719,16375.4441777719,8.42434318438016e-06,2.29920754603477e-09,8.96690942953559e-09,0.0014,2,0,200000000010190
195312887955.464,16375.4441777703,16375.4441777703,16375.4441777703,8.42434318437851e-06,2.29920754603409e-09,8.96690942953294e-09,0.0014,2,0,200000000010131
195312887955.464,16375.4441777668,16375.4441777668,16375.4441777668,8.42434318437491e-06,2.29920754603262e-09,8.9669094295272e-09,0.0014,2,0,200000000010003
195312887955.464,16375.4441777653,16375.4441777653,16375.4441777653,8.42434318437337e-06,2.29920754603198e-09,8.96690942952473e-09,0.0014,2,0,200000000009948
195312887955.464,16375.4441777675,16375.4441777675,16375.4441777675,8.42434318437564e-06,2.29920754603291e-09,8.96690942952837e-09,0.0014,2,0,200000000010029
195312887955.464,16375.4441777646,16375.4441777646,16375.4441777646,8.42434318437267e-06,2.2992075460317e-09,8.96690942952361e-09,0.0014,2,0,200000000009923
195312887955.464,16375.4441777637,16375.4441777637,16375.4441777637,8.42434318437171e-06,2.2992075460313e-09,8.96690942952209e-09,0.0014,2,0,200000000009889
195312887955.464,16375.4441777621,16375.4441777621,16375.4441777621,8.42434318437005e-06,2.29920754603063e-09,8.96690942951945e-09,0.0014,2,0,200000000009830
195312887955.464,16375.4441777653,16375.4441777653,16375.4441777653,8.42434318437331e-06,2.29920754603196e-09,8.96690942952464e-09,0.0014,2,0,200000000009946
195312887955.464,16375.444177765,16375.444177765,16375.444177765,8.42434318437309e-06,2.29920754603187e-09,8.96690942952429e-09,0.0014,2,0,200000000009938
195312887955.464,16375.4441777662,16375.4441777662,16375.4441777662,8.42434318437424e-06,2.29920754603234e-09,8.96690942952612e-09,0.0014,2,0,200000000009979
195312887955.464,16375.4441777611,16375.4441777611,16375.4441777611,8.42434318436902e-06,2.2992075460302e-09,8.96690942951779e-09,0.0014,2,0,200000000009793
195312887955.464,16375.4441777677,16375.4441777677,16375.4441777677,8.42434318437581e-06,2.29920754603298e-09,8.96690942952864e-09,0.0014,2,0,200000000010035
195312887955.464,16375.4441777571,16375.4441777571,16375.4441777571,8.42434318436494e-06,2.29920754602853e-09,8.96690942951128e-09,0.0014,2,0,200000000009648
195312887955.464,16375.4441777569,16375.4441777569,16375.4441777569,8.42434318436466e-06,2.29920754602842e-09,8.96690942951084e-09,0.0014,2,0,200000000009638
195312887955.464,16375.4441777575,16375.4441777575,16375.4441777575,8.42434318436533e-06,2.2992075460287e-09,8.96690942951191e-09,0.0014,2,0,200000000009662
195312887955.464,16375.44417776,16375.44417776,16375.44417776,8.42434318436789e-06,2.29920754602974e-09,8.96690942951599e-09,0.0014,2,0,200000000009753
195312887955.464,16375.4441777627,16375.4441777627,16375.4441777627,8.42434318437067e-06,2.29920754603088e-09,8.96690942952043e-09,0.0014,2,0,200000000009852
195312887955.464,16375.4441777592,16375.4441777592,16375.4441777592,8.42434318436708e-06,2.29920754602941e-09,8.96690942951469e-09,0.0014,2,0,200000000009724
195312887955.464,16375.4441777638,16375.4441777638,16375.4441777638,8.42434318437182e-06,2.29920754603135e-09,8.96690942952227e-09,0.0014,2,0,200000000009893
195312887955.464,16375.4441777614,16375.4441777614,16375.4441777614,8.42434318436933e-06,2.29920754603033e-09,8.96690942951828e-09,0.0014,2,0,200000000009804
195312887955.464,16375.4441777573,16375.4441777573,16375.4441777573,8.42434318436511e-06,2.2992075460286e-09,8.96690942951155e-09,0.0014,2,0,200000000009654
195312887955.464,16375.444177758,16375.444177758,16375.444177758,8.42434318436587e-06,2.29920754602891e-09,8.96690942951276e-09,0.0014,2,0,200000000009681
195312887955.464,16375.4441777545,16375.4441777545,16375.4441777545,8.42434318436219e-06,2.29920754602741e-09,8.96690942950689e-09,0.0014,2,0,200000000009550
195312887955.464,16375.444177758,16375.444177758,16375.444177758,8.42434318436581e-06,2.29920754602889e-09,8.96690942951267e-09,0.0014,2,0,200000000009679
195312887955.464,16375.4441777472,16375.4441777472,16375.4441777472,8.42434318435478e-06,2.29920754602437e-09,8.96690942949505e-09,0.0014,2,0,200000000009286
195312887955.464,16375.4441777546,16375.4441777546,16375.4441777546,8.42434318436233e-06,2.29920754602747e-09,8.96690942950712e-09,0.0014,2,0,200000000009555
195312887955.464,16375.4441777516,16375.4441777516,16375.4441777516,8.42434318435927e-06,2.29920754602621e-09,8.96690942950223e-09,0.0014,2,0,200000000009446
195312887955.464,16375.4441777546,16375.4441777546,16375.4441777546,8.42434318436236e-06,2.29920754602748e-09,8.96690942950716e-09,0.0014,2,0,200000000009556
195312887955.464,16375.4441777492,16375.4441777492,16375.4441777492,8.42434318435674e-06,2.29920754602518e-09,8.96690942949819e-09,0.0014,2,0,200000000009356
195312887955.464,16375.4441777499,16375.4441777499,16375.4441777499,8.42434318435756e-06,2.29920754602551e-09,8.96690942949949e-09,0.0014,2,0,200000000009385
195312887955.464,16375.4441777555,16375.4441777555,16375.4441777555,8.42434318436326e-06,2.29920754602784e-09,8.96690942950859e-09,0.0014,2,0,200000000009588
195312887955.464,16375.4441777506,16375.4441777506,16375.4441777506,8.42434318435826e-06,2.2992075460258e-09,8.96690942950061e-09,0.0014,2,0,200000000009410
195312887955.464,16375.4441777489,16375.4441777489,16375.4441777489,8.42434318435652e-06,2.29920754602509e-09,8.96690942949783e-09,0.0014,2,0,200000000009348
195312887955.464,16375.4441777477,16375.4441777477,16375.4441777477,8.42434318435523e-06,2.29920754602456e-09,8.96690942949577e-09,0.0014,2,0,200000000009302
195312887955.464,16375.4441777487,16375.4441777487,16375.4441777487,8.42434318435629e-06,2.29920754602499e-09,8.96690942949747e-09,0.0014,2,0,200000000009340
195312887955.464,16375.4441777499,16375.4441777499,16375.4441777499,8.42434318435756e-06,2.29920754602551e-09,8.96690942949949e-09,0.0014,2,0,200000000009385
195312887955.464,16375.4441777474,16375.4441777474,16375.4441777474,8.42434318435495e-06,2.29920754602444e-09,8.96690942949532e-09,0.0014,2,0,200000000009292
195312887955.464,16375.4441777458,16375.4441777458,16375.4441777458,8.42434318435332e-06,2.29920754602378e-09,8.96690942949272e-09,0.0014,2,0,200000000009234
195312887955.464,16375.4441777465,16375.4441777465,16375.4441777465,8.42434318435405e-06,2.29920754602407e-09,8.96690942949389e-09,0.0014,2,0,200000000009260
195312887955.464,16375.4441777547,16375.4441777547,16375.4441777547,8.42434318436242e-06,2.2992075460275e-09,8.96690942950725e-09,0.0014,2,0,200000000009558
195312887955.464,16375.444177746,16375.444177746,16375.444177746,8.42434318435346e-06,2.29920754602383e-09,8.96690942949295e-09,0.0014,2,0,200000000009239
195312887955.464,16375.4441777489,16375.4441777489,16375.4441777489,8.42434318435649e-06,2.29920754602507e-09,8.96690942949779e-09,0.0014,2,0,200000000009347
195312887955.464,16375.444177742,16375.444177742,16375.444177742,8.42434318434933e-06,2.29920754602214e-09,8.96690942948636e-09,0.0014,2,0,200000000009092
195312887955.464,16375.4441777447,16375.4441777447,16375.4441777447,8.42434318435214e-06,2.29920754602329e-09,8.96690942949084e-09,0.0014,2,0,200000000009192
195312887955.464,16375.4441777444,16375.4441777444,16375.4441777444,8.42434318435189e-06,2.29920754602319e-09,8.96690942949044e-09,0.0014,2,0,200000000009183
195312887955.464,16375.4441777475,16375.4441777475,16375.4441777475,8.42434318435503e-06,2.29920754602448e-09,8.96690942949546e-09,0.0014,2,0,200000000009295
195312887955.464,16375.4441777424,16375.4441777424,16375.4441777424,8.42434318434984e-06,2.29920754602235e-09,8.96690942948716e-09,0.0014,2,0,200000000009110
195312887955.464,16375.4441777402,16375.4441777402,16375.4441777402,8.42434318434753e-06,2.29920754602141e-09,8.96690942948349e-09,0.0014,2,0,200000000009028
195312887955.464,16375.4441777385,16375.4441777385,16375.4441777385,8.42434318434579e-06,2.29920754602069e-09,8.96690942948071e-09,0.0014,2,0,200000000008966
195312887955.464,16375.4441777398,16375.4441777398,16375.4441777398,8.42434318434708e-06,2.29920754602122e-09,8.96690942948277e-09,0.0014,2,0,200000000009012
195312887955.464,16375.4441777422,16375.4441777422,16375.4441777422,8.42434318434961e-06,2.29920754602226e-09,8.9669094294868e-09,0.0014,2,0,200000000009102
195312887955.464,16375.4441777431,16375.4441777431,16375.4441777431,8.42434318435048e-06,2.29920754602261e-09,8.96690942948819e-09,0.0014,2,0,200000000009133
195312887955.464,16375.4441777364,16375.4441777364,16375.4441777364,8.42434318434366e-06,2.29920754601982e-09,8.9669094294773e-09,0.0014,2,0,200000000008890
195312887955.464,16375.4441777354,16375.4441777354,16375.4441777354,8.42434318434256e-06,2.29920754601937e-09,8.96690942947555e-09,0.0014,2,0,200000000008851
195312887955.464,16375.4441777391,16375.4441777391,16375.4441777391,8.42434318434641e-06,2.29920754602095e-09,8.96690942948169e-09,0.0014,2,0,200000000008988
195312887955.464,16375.4441777389,16375.4441777389,16375.4441777389,8.42434318434621e-06,2.29920754602087e-09,8.96690942948138e-09,0.0014,2,0,200000000008981
195312887955.464,16375.4441777387,16375.4441777387,16375.4441777387,8.42434318434602e-06,2.29920754602079e-09,8.96690942948106e-09,0.0014,2,0,200000000008974
195312887955.464,16375.4441777361,16375.4441777361,16375.4441777361,8.42434318434332e-06,2.29920754601968e-09,8.96690942947676e-09,0.0014,2,0,200000000008878
195312887955.464,16375.4441777401,16375.4441777401,16375.4441777401,8.42434318434742e-06,2.29920754602136e-09,8.96690942948331e-09,0.0014,2,0,200000000009024
195312887955.464,16375.4441777372,16375.4441777372,16375.4441777372,8.42434318434442e-06,2.29920754602013e-09,8.96690942947851e-09,0.0014,2,0,200000000008917
195312887955.464,16375.4441777356,16375.4441777356,16375.4441777356,8.42434318434279e-06,2.29920754601946e-09,8.96690942947591e-09,0.0014,2,0,200000000008859
195312887955.464,16375.4441777327,16375.4441777327,16375.4441777327,8.42434318433981e-06,2.29920754601825e-09,8.96690942947116e-09,0.0014,2,0,200000000008753
195312887955.464,16375.4441777405,16375.4441777405,16375.4441777405,8.42434318434779e-06,2.29920754602151e-09,8.96690942948389e-09,0.0014,2,0,200000000009037
195312887955.464,16375.4441777352,16375.4441777352,16375.4441777352,8.42434318434242e-06,2.29920754601931e-09,8.96690942947533e-09,0.0014,2,0,200000000008846
195312887955.464,16375.4441777343,16375.4441777343,16375.4441777343,8.42434318434147e-06,2.29920754601892e-09,8.9669094294738e-09,0.0014,2,0,200000000008812
195312887955.464,16375.4441777358,16375.4441777358,16375.4441777358,8.42434318434295e-06,2.29920754601953e-09,8.96690942947618e-09,0.0014,2,0,200000000008865
195312887955.464,16375.4441777361,16375.4441777361,16375.4441777361,8.42434318434329e-06,2.29920754601967e-09,8.96690942947672e-09,0.0014,2,0,200000000008877
195312887955.464,16375.4441777353,16375.4441777353,16375.4441777353,8.42434318434253e-06,2.29920754601936e-09,8.96690942947551e-09,0.0014,2,0,200000000008850
195312887955.464,16375.4441777356,16375.4441777356,16375.4441777356,8.42434318434284e-06,2.29920754601949e-09,8.966909429476e-09,0.0014,2,0,200000000008861
195312887955.464,16375.4441777331,16375.4441777331,16375.4441777331,8.42434318434023e-06,2.29920754601842e-09,8.96690942947183e-09,0.0014,2,0,200000000008768
195312887955.464,16375.4441777308,16375.4441777308,16375.4441777308,8.42434318433787e-06,2.29920754601745e-09,8.96690942946806e-09,0.0014,2,0,200000000008684
195312887955.464,16375.4441777334,16375.4441777334,16375.4441777334,8.42434318434054e-06,2.29920754601854e-09,8.96690942947232e-09,0.0014,2,0,200000000008779
195312887955.464,16375.4441777284,16375.4441777284,16375.4441777284,8.4243431843354e-06,2.29920754601644e-09,8.96690942946412e-09,0.0014,2,0,200000000008596
195312887955.464,16375.444177729,16375.444177729,16375.444177729,8.42434318433596e-06,2.29920754601667e-09,8.96690942946501e-09,0.0014,2,0,200000000008616
195312887955.464,16375.4441777314,16375.4441777314,16375.4441777314,8.42434318433846e-06,2.29920754601769e-09,8.966909429469e-09,0.0014,2,0,200000000008705
195312887955.464,16375.4441777321,16375.4441777321,16375.4441777321,8.42434318433919e-06,2.29920754601799e-09,8.96690942947017e-09,0.0014,2,0,200000000008731
195312887955.464,16375.4441777306,16375.4441777306,16375.4441777306,8.42434318433765e-06,2.29920754601736e-09,8.9669094294677e-09,0.0014,2,0,200000000008676
195312887955.464,16375.4441777276,16375.4441777276,16375.4441777276,8.42434318433459e-06,2.29920754601611e-09,8.96690942946282e-09,0.0014,2,0,200000000008567
195312887955.464,16375.4441777255,16375.4441777255,16375.4441777255,8.42434318433237e-06,2.2992075460152e-09,8.96690942945928e-09,0.0014,2,0,200000000008488
195312887955.464,16375.4441777264,16375.4441777264,16375.4441777264,8.42434318433329e-06,2.29920754601558e-09,8.96690942946075e-09,0.0014,2,0,200000000008521
195312887955.464,16375.4441777222,16375.4441777222,16375.4441777222,8.42434318432897e-06,2.29920754601381e-09,8.96690942945385e-09,0.0014,2,0,200000000008367
195312887955.464,16375.4441777231,16375.4441777231,16375.4441777231,8.42434318432995e-06,2.29920754601421e-09,8.96690942945542e-09,0.0014,2,0,200000000008402
195312887955.464,16375.4441777311,16375.4441777311,16375.4441777311,8.42434318433815e-06,2.29920754601757e-09,8.96690942946851e-09,0.0014,2,0,200000000008694
